Client Recipient,Client Code,Record Type,Payee Code,Song Title,Song Code,Source Name,Composers,Source Code, Income Type,Catalogue Number,Income Period,Distribution Number,Perc. Paid To Us,Fraction Numerator,Fraction Denominator,Amount,Units,Royalty Payable,Payout Perc.,Source Perc.,Original Perc. Received,Company Code,Sub Code,Royalty Note,Usage Year,Country Of Origin,Country Of Sale,Film Or Series Name,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Misc. Information,Price,Originating System,Incoming Perc. Received,Member Number,Member Name,Label Code Number,Label Broadcast Channel,Artist,Album Program Title,Episode Title,License Number,Secondary Title,ISAN Number,Exploit Source Code,Exploitation Source,Income Type Description,Domestic Foreign,ISRC Number,ISWC Number,UPC Barcode Number,EAN Barcode Number,Usage Type,Usage Count,Time Of Day,Duration Seconds,CAE IPI Number,Instrumental Or Vocal,Rights Owner,Owner Role
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,48,YOUTUBE,17011703,0,90,0,0,0.01,571,0.01,83.333,75,0,CP,0,GERMANY,,,,,20,169,GE,GERMANY,,0,IK,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,48,SPOTIFY,18021802,0,90,0,0,0.02,180,0.02,83.333,75,0,CP,0,IRELAND,,,,,20,169,IE,IRELAND,,0,IK,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,16,,17011703,0,90,0,0,0.05,0,0.03,55.556,50,100,CP,0,,,,,,20,169,UK,UNITED KINGDOM,,0,IK,16.7,,,,,,,,,,,,,PERF - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,21,,17011703,0,90,0,0,0.06,0,0.05,83.333,75,100,CP,0,,,,,,20,169,UK,UNITED KINGDOM,,0,IK,33.4,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,21,BEATPORT,17011703,0,90,0,0,0.05,1,0.04,83.333,75,0,CP,0,UNITED KINGDOM,,,,,20,169,UK,UNITED KINGDOM,,0,IK,33.4,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,47,,18011803,0,90,0,0,0.01,0,0.01,55.556,50,100,CP,0,,,,,,20,169,UK,UNITED KINGDOM,,0,IK,16.7,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,48,,18011803,0,90,0,0,0.01,0,0.01,83.333,75,100,CP,0,,,,,,20,169,UK,UNITED KINGDOM,,0,IK,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,48,SPOTIFY,18021802,0,90,0,0,0.42,1872,0.35,83.333,75,0,CP,0,UNITED KINGDOM,,,,,20,169,UK,UNITED KINGDOM,,0,IK,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,48,SPOTIFY,18021802,0,90,0,0,0.26,1153,0.22,83.333,75,0,CP,0,UNITED KINGDOM,,,,,20,169,UK,UNITED KINGDOM,,0,IK,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM UK,BORGER/PIROS/RIGGI/SMITH,IMUK,48,VEVO,17071712,0,90,0,0,0.01,92,0.01,83.333,75,0,CP,0,UNITED KINGDOM,,,,,20,169,UK,UNITED KINGDOM,,0,IK,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,4,,19071909,0,90,0,0,1.65,0,0.92,55.556,50,100,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,4,,19101912,0,90,0,0,0.04,0,0.02,55.556,50,16.7,CP,0,US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,4,APPLE SUBSCRIPT,19101912,0,90,0,0,1.33,0,0.74,55.556,50,100,CP,0,APPLE SUBSCRIPTION/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,4,APPLE SUBSCRIPT,19101912,0,90,0,0,0.01,0,0.01,55.556,50,100,CP,0,APPLE SUBSCRIPTION (FREE TRIAL)/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,4,TIDAL,19101912,0,90,0,0,0.01,0,0.01,55.556,50,100,CP,0,TIDAL/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,21,,8121906,0,90,0,0,0.01,202,0.01,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,21,,17041706,0,90,0,0,0.03,1,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,47,,19071909,0,90,0,0,0.73,0,0.41,55.556,50,100,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,47,AMAZON MUSIC UN,19101912,0,90,0,0,0.04,0,0.02,55.556,50,100,CP,0,AMAZON MUSIC UNLIMITED/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,47,ITUNIR,19101912,0,90,0,0,0.01,0,0.01,55.556,50,100,CP,0,ITUNIR/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,47,SPOTIFY,19101912,0,90,0,0,0.57,0,0.32,55.556,50,100,CP,0,SPOTIFY/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,47,YOUTUBE - AUDIO,19101912,0,90,0,0,0.02,0,0.01,55.556,50,100,CP,0,YOUTUBE - AUDIO PERFORMANCES/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.7,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,18091812,0,90,0,0,0.02,98,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.01,27,0.01,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.01,39,0.01,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.02,54,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.03,87,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.04,166,0.03,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.04,188,0.03,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.04,222,0.03,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.02,236,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.03,309,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.08,627,0.07,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.2,1015,0.17,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.09,1252,0.07,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.31,2896,0.26,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.6,5099,0.5,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.57,5755,0.47,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,0.66,6688,0.55,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,1.05,7866,0.87,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,1.1,9109,0.92,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,1.47,11029,1.22,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,4.14,31810,3.45,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,1.44,12172,1.2,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,2.69,22721,2.24,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,6.58,57933,5.48,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19041906,0,90,0,0,9.15,81001,7.62,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.01,32,0.01,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.02,54,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.02,137,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.04,143,0.03,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.03,283,0.02,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.09,362,0.07,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.19,795,0.16,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.07,963,0.06,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.13,1117,0.11,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.28,1269,0.23,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.33,2523,0.27,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.4,3550,0.33,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.36,3711,0.3,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.53,4668,0.44,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,0.67,6058,0.56,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,1.28,9721,1.07,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,2.76,20613,2.3,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,2.21,18603,1.84,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,3.6,31929,3,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,9.29,83317,7.74,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,IMAGEM USA,BORGER/PIROS/RIGGI/SMITH,IMUS,48,,19071909,0,90,0,0,27.3,244605,22.75,83.333,75,33.4,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,ORIGIN MUSICPUBLISHING,BORGER/PIROS/RIGGI/SMITH,ORIG,21,114824,19041906,0,33.4,0,0,0.02,1,0.02,83.333,75,10,CP,0,iTunes/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.4,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,ORIGIN MUSICPUBLISHING,BORGER/PIROS/RIGGI/SMITH,ORIG,21,115807,19041906,0,33.4,0,0,0.01,1,0.01,83.333,75,10,CP,0,Beatport/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.4,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,ORIGIN MUSICPUBLISHING,BORGER/PIROS/RIGGI/SMITH,ORIG,48,AMCOS,19041906,0,33.4,0,0,0.13,433,0.11,83.333,75,10,CP,0,AMCOS/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.4,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,PEER MUSIC,BORGER/PIROS/RIGGI/SMITH,PEER,48,,1901,0,90,0,0,0.02,869,0.02,83.333,75,33.4,CP,0,,,,,,20,183,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,PEER MUSIC,BORGER/PIROS/RIGGI/SMITH,PEER,48,,1902,0,90,0,0,0.02,703,0.02,83.333,75,33.4,CP,0,,,,,,20,183,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,PEER MUSIC,BORGER/PIROS/RIGGI/SMITH,PEER,48,,1903,0,90,0,0,0.01,678,0.01,83.333,75,33.4,CP,0,,,,,,20,183,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,PEER MUSIC,BORGER/PIROS/RIGGI/SMITH,PEER,47,,19041904,0,90,0,0,0.24,13706,0.13,55.556,50,16.7,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,PEER MUSIC,BORGER/PIROS/RIGGI/SMITH,PEER,47,,19081908,0,90,0,0,0.01,590,0.01,55.556,50,16.7,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,PEER MUSIC,BORGER/PIROS/RIGGI/SMITH,PEER,48,,1901,0,90,0,0,0.01,216,0.01,83.333,75,33.4,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,SCHEDLER,BORGER/PIROS/RIGGI/SMITH,SCHE,1,SPOTIFY,7181218,0,90,0,0,0.36,5806,0.3,83.333,75,33.4,CP,0,SUI0800031 ONLINE (21 A),,,,,20,219,CH,SWITZERLAND,,0,CH,90,,,,,,,,,,,,,MECHANICALS,F,,,,,,,,,,,,
,42135,1,42135,SAVAGE,1575490,SCHEDLER,BORGER/PIROS/RIGGI/SMITH,SCHE,1,SPOTIFY,7181218,0,90,0,0,0.58,5621,0.48,83.333,75,33.4,CP,0,SUI0800031 ONLINE (21 A),,,,,20,219,CH,SWITZERLAND,,0,CH,90,,,,,,,,,,,,,MECHANICALS,F,,,,,,,,,,,,
