"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_ARTIST","RECORDING_TITLE","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR55485","ABCH49738","NCB_June 2018_E4048017_PERF_Q2 2018","AWK608030","Can't Choose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Croucher, Jordan Ralph [AIP154939]; Harrow, Jason D [AIP71760]; Smith, James Edward [AIP76372]","","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-SEP-15","30-SEP-15","16","1","Credit",".045816140676",".046990869117",".04879617","",".04879617","STIM-NCB","N","NO","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".4","298","Credit",".03582092475",".03673941",".03673941","",".03673941","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-16","31-DEC-16",".39","2697","Credit",".0238806165",".02449294",".02449294","",".02449294","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".39","3030","Credit",".01194030825",".01224647",".01224647","",".01224647","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".4","10306","Credit",".05970154125",".06123235",".06123235","",".06123235","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".4","188079","Credit",".10746277425",".11021823",".11021823","",".11021823","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","3246","Credit",".03582092475",".03673941",".03673941","",".03673941","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","37745","Credit",".44179140525",".45311939",".45311939","",".45311939","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","75319","Credit",".429851097",".44087292",".44087292","",".44087292","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK682852","A Side","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Ala, Anne Marie Banaga [AIP154915]; Sonier, Michael Alexander [AIP154927]; Kibalian, Ava [AIP47458]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17","27","512","Credit",".1194030825",".1224647",".1224647","",".1224647","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH45867","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK682852","A Side","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Ala, Anne Marie Banaga [AIP154915]; Sonier, Michael Alexander [AIP154927]; Kibalian, Ava [AIP47458]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","03-SEP-17","03-SEP-17","27","1","Credit","3.528154773","3.61862028","3.61862028","","3.61862028","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK607397","100","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Harper, Jedediah [AIP154918]","","","PERF","Performing Right","TERR664","Japan","","","","","","","01-APR-17","30-SEP-17","16.5217","0","Credit",".007696625222",".007893971569",".009053","",".009053","JASRAC","N","JP","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK607562","Overdose","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Radio Broadcast Right","TERR664","Japan","","","","","","","01-OCT-16","31-MAR-17","4.375","0","Credit",".115449342118",".118409582588",".135795","",".135795","JASRAC","N","JP","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK607562","Overdose","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Television Broadcast Right","TERR664","Japan","","","","","","","01-JUL-17","30-SEP-17","4.375","0","Credit",".007696625222",".007893971569",".009053","",".009053","JASRAC","N","JP","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Right of Public Performance of a Recording","TERR664","Japan","","","","","","","01-APR-16","31-MAR-17","4.5833","0","Credit",".107752716896",".110515611019",".126742","",".126742","JASRAC","N","JP","","",
"AAGR55485","BCH45885","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK618247","17","Wansel, Andrew Dexter [AIP108871]; Felder, Warren [AIP134005]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Unknown Composer Author,  [AIP6916]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","13-NOV-17","13-NOV-17","6.56","1","Credit",".082050111",".08415396",".08415396","",".08415396","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45885","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK618247","17","Wansel, Andrew Dexter [AIP108871]; Felder, Warren [AIP134005]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Unknown Composer Author,  [AIP6916]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","30-DEC-17","30-DEC-17","6.56","1","Credit",".27350037",".2805132",".2805132","",".2805132","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45885","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK618323","Shook","Fernandes, Shawn Bosco [AIP149902]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Alford, Camara [AIP159416]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-17","01-JUL-17","25","157","Credit",".0136750185",".01402566",".01402566","",".01402566","PRS for Music (MCPS-PRS)","N","DE","","",
"AAGR55485","BCH50302","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","29-JAN-17","29-JAN-17","1.55","1","Credit",".039412815",".0404234",".0404234","",".0404234","SUISA","N","CH","","",
"AAGR55485","BCH50302","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","18-APR-17","18-APR-17","1.55","1","Credit",".02955961125",".03031755",".03031755","",".03031755","SUISA","N","CH","","",
"AAGR55485","BCH50304","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","01-APR-17","01-APR-17","4.38","1","Credit",".26603650125",".27285795",".27285795","",".27285795","SUISA","N","CH","","",
"AAGR55485","BCH50304","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK618247","17","Wansel, Andrew Dexter [AIP108871]; Felder, Warren [AIP134005]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Unknown Composer Author,  [AIP6916]","","","PERF","Television Broadcast Right","TERR745","Switzerland","","","","","","","09-AUG-16","09-AUG-16","4.69","1","Credit",".22662368625",".23243455",".23243455","",".23243455","SUISA","N","CH","","",
"AAGR55485","BCH50445","APRA_P1804_crd20180521150843017008_PERF_Q2 2018","AWK620186","Wasting My Time","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Betha, Mason [AIP71662]","","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-OCT-17","31-DEC-17","12.5","232","Credit",".07687857152",".07884943",".07884943","",".07884943","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK607562","Overdose","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17","1.09","22","Credit",".01194030825",".01224647",".01224647","",".01224647","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK607706","Stars","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".92","425","Credit",".1194030825",".1224647",".1224647","",".1224647","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK608165","Seventeen","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17","3.28","44","Credit",".03582092475",".03673941",".03673941","",".03673941","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK608165","Seventeen","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17","3.28","255","Credit",".2149255485",".22043646",".22043646","",".22043646","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-16","31-DEC-16",".78","236","Credit",".03582092475",".03673941",".03673941","",".03673941","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".4","23","Credit",".01194030825",".01224647",".01224647","",".01224647","GEMA (Distribution)","N","DE","","",
"AAGR55485","BCH45875","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK624818","Get Ready","Fernandes, Shawn Bosco [AIP149902]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Camat, Johann Michael [AIP154905]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","01-JAN-17","12.5","33","Credit",".0136750185",".01402566",".01402566","",".01402566","PRS for Music (MCPS-PRS)","N","DE","","",
"AAGR55485","BCH45875","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK624818","Get Ready","Fernandes, Shawn Bosco [AIP149902]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Camat, Johann Michael [AIP154905]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-17","01-JUL-17","12.5","100","Credit",".0136750185",".01402566",".01402566","",".01402566","PRS for Music (MCPS-PRS)","N","DE","","",
"AAGR55485","BCH45876","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Radio Broadcast Right","TERR761","United Kingdom","","","","","","","30-NOV-17","30-NOV-17","1.56","1","Credit",".082050111",".08415396",".08415396","",".08415396","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45876","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Right of Public Performance of a Recording","TERR761","United Kingdom","","","","","","","31-DEC-17","31-DEC-17","1.56","600","Credit",".0136750185",".01402566",".01402566","",".01402566","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45876","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Right of Public Performance of a Recording","TERR761","United Kingdom","","","","","","","31-DEC-17","31-DEC-17","1.56","1739","Credit",".027350037",".02805132",".02805132","",".02805132","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45880","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK618290","In My Life","Haynes, Cornell Iral Jr [AIP13854]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Betha, Mason [AIP71662]; DiStasio, Ralph N [AIP84574]","","","PERF","Making Available Right - Interactive","TERR700","Netherlands","","","","","","","01-JUL-17","01-JUL-17","11.63","176","Credit",".027350037",".02805132",".02805132","",".02805132","PRS for Music (MCPS-PRS)","N","NL","","",
"AAGR55485","BCH45880","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK618290","In My Life","Haynes, Cornell Iral Jr [AIP13854]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Betha, Mason [AIP71662]; DiStasio, Ralph N [AIP84574]","","","PERF","Making Available Right - Interactive","TERR761","United Kingdom","","","","","","","01-JUL-17","01-JUL-17","11.63","164","Credit",".0136750185",".01402566",".01402566","",".01402566","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45880","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK618290","In My Life","Haynes, Cornell Iral Jr [AIP13854]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Betha, Mason [AIP71662]; DiStasio, Ralph N [AIP84574]","","","PERF","Making Available Right - Interactive","TERR761","United Kingdom","","","","","","","01-JUL-17","01-JUL-17","11.63","1165","Credit",".1230751665",".12623094",".12623094","",".12623094","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45882","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK608779","Next Step","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Macgregor, Sean [AIP155127]; Montoya, Jessica [AIP155128]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","17-OCT-17","17-OCT-17","20","1","Credit","4.676856327","4.79677572","4.79677572","","4.79677572","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45882","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK624339","Nobody Does It Better","Potvin, Bryan Anthony [AIP115433]; Gerongco, Samuel Tigley [AIP151551]; Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","08-OCT-17","08-OCT-17","10","1","Credit",".875201184",".89764224",".89764224","",".89764224","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45883","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Right of Public Performance of a Recording","TERR761","United Kingdom","","","","","","","31-DEC-17","31-DEC-17","4.36","321","Credit",".0136750185",".01402566",".01402566","",".01402566","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45883","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Right of Public Performance of a Recording","TERR761","United Kingdom","","","","","","","31-DEC-17","31-DEC-17","4.36","11302","Credit","2.871753885","2.9453886","2.9453886","","2.9453886","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45884","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK682766","Play The Record","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]","","","PERF","Making Available Right - Interactive","TERR761","United Kingdom","","","","","","","01-SEP-17","01-SEP-17","25","1","Credit",".2598253515",".26648754",".26648754","",".26648754","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45884","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK682766","Play The Record","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]","","","PERF","Making Available Right - Interactive","TERR761","United Kingdom","","","","","","","30-SEP-17","30-SEP-17","25","1","Credit","1.613652183","1.65502788","1.65502788","","1.65502788","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","BCH45884","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK682854","Red Light","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Nazareth, Rebecca [AIP155129]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","18-NOV-17","18-NOV-17","12.5","1","Credit","3.090554181","3.16979916","3.16979916","","3.16979916","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","ABCH53692","SCD_40P022017_E3_D501_PERF_Q1 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Performing Right","TERR614","Chile","","","","","","","01-JAN-17","30-JUN-17","1.55","","Credit",".71661595718",".734990724103",".738906931","",".738906931","SCD","N","CL","","",
"AAGR55485","BCH44584","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK607562","Overdose","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-16","31-DEC-16","2.18","2760","Credit",".0238806165",".02449294",".02449294","",".02449294","GEMA (Distribution)","N","DE","","",
"AAGR55485","BCH44584","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK607706","Stars","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".92","17490","Credit",".03582092475",".03673941",".03673941","",".03673941","GEMA (Distribution)","N","DE","","",
