"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2021-11-26 17:13:28 +1100","155681077","Sale","Soft & Sweet (Music Standard License)","9571514","IVIP45773069","25.00","","","","","","25.00","AudioJungle","Australia","New South Wales","Chippendale","2008"
"2021-11-26 14:21:19 +1100","155676370","Author Fee","Author Fee for sale IVIP45771822","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-26 14:21:19 +1100","155676370","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45771822","32.00","","","","","","32.00","AudioJungle","Singapore","","Singapore","733571"
"2021-11-26 03:11:57 +1100","155652337","Author Fee","Author Fee for sale IVIP45764623","15498520","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2021-11-26 03:11:57 +1100","155652337","Sale","Cool Music (Music Standard License)","15498520","IVIP45764623","18.00","","","","","","18.00","AudioJungle","Canada","Ontario","Toronto","M4V3E3"
"2021-11-26 02:47:16 +1100","155650915","Author Fee","Author Fee for sale IVIP45764122","19012554","","6.88","","","","","","-6.88","AudioJungle","","","",""
"2021-11-26 02:47:16 +1100","155650915","Sale","African Drums (Music Broadcast License (1 Million))","19012554","IVIP45764122","55.00","","","","","","55.00","AudioJungle","United Kingdom","","London","SE5 8NB"
"2021-11-25 22:37:00 +1100","155635825","Author Fee","Author Fee for sale IVIP45759008","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-25 22:37:00 +1100","155635825","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45759008","32.00","","","","","","32.00","AudioJungle","Austria","","Wien","1050"
"2021-11-25 04:44:04 +1100","155593816","Author Fee","Author Fee for sale IVIP45745848","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-25 04:44:04 +1100","155593816","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45745848","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","Bronx","10472"
"2021-11-25 01:11:37 +1100","155580136","Author Fee","Author Fee for sale IVIP45741371","20313255","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-11-25 01:11:37 +1100","155580136","Sale","Depression (Music Standard License)","20313255","IVIP45741371","28.00","","2.80","","","","25.20","AudioJungle","United States","Iowa","Cedar Rapids","52405"
"2021-11-25 01:02:38 +1100","155579576","Author Fee","Author Fee for sale IVIP45741218","14320001","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-25 01:02:38 +1100","155579576","Sale","007 (Music Standard License)","14320001","IVIP45741218","25.00","","","","","","25.00","AudioJungle","China","","上海",""
"2021-11-24 23:29:29 +1100","155573788","Author Fee","Author Fee for sale IVIP45739400","14320001","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-24 23:29:29 +1100","155573788","Sale","007 (Music Standard License)","14320001","IVIP45739400","25.00","","","","","","25.00","AudioJungle","China","","Shanghai",""
"2021-11-24 18:20:16 +1100","155556333","Author Fee","Author Fee for sale IVIP45733962","12865663","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-24 18:20:16 +1100","155556333","Sale","Christmas Piano (Music Standard License)","12865663","IVIP45733962","25.00","","","","","","25.00","AudioJungle","Germany","","Freiburg","79115"
"2021-11-24 10:25:50 +1100","153386460","Sale Reversal","Reversal of Sad Music (Music Standard License)","33314288","CNIP398963","22.00","","2.20","","","","-19.80","AudioJungle","United States","California","Paramount","90723"
"2021-11-24 10:25:50 +1100","153386460","Author Fee Reversal","Reversal of Author Fee for sale IVIP45162249","33314288","","2.75","","","","","","2.75","AudioJungle","","","",""
"2021-11-23 20:10:13 +1100","155490336","Author Fee","Author Fee for sale IVIP45712533","14320183","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-23 20:10:13 +1100","155490336","Sale","Weekend (Music Standard License)","14320183","IVIP45712533","25.00","","","","","","25.00","AudioJungle","Netherlands","","Den Haag",""
"2021-11-23 19:36:57 +1100","155488409","Author Fee","Author Fee for sale IVIP45711937","11713071","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-23 19:36:57 +1100","155488409","Sale","Electric Car (Music Standard License)","11713071","IVIP45711937","32.00","","","","","","32.00","AudioJungle","Switzerland","","Rothrist","4852"
"2021-11-23 14:25:35 +1100","155476506","Author Fee","Author Fee for sale IVIP45708646","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-11-23 14:25:35 +1100","155476506","Sale","Hope Piano (Music Standard License)","18103534","IVIP45708646","34.00","","","","","","34.00","AudioJungle","China","","深圳",""
"2021-11-23 00:08:12 +1100","155445065","Author Fee","Author Fee for sale IVIP45699722","20270748","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-23 00:08:12 +1100","155445065","Sale","Robotics (Music Standard License)","20270748","IVIP45699722","25.00","","","","","","25.00","AudioJungle","Switzerland","Bern","Biel ","2504"
"2021-11-22 13:00:26 +1100","155423746","Author Fee","Author Fee for sale IVIP45694255","13438592","","11.75","","","","","","-11.75","AudioJungle","","","",""
"2021-11-22 13:00:26 +1100","155423746","Sale","Feelgood Song (With Vocals) (Music Standard License)","13438592","IVIP45694255","94.00","","","","","","94.00","AudioJungle","Hong Kong","","Hong Kong",""
"2021-11-22 10:08:08 +1100","155420880","Author Fee","Author Fee for sale IVIP45693458","16115720","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-22 10:08:08 +1100","155420880","Sale","Simple Piano  (Music Standard License)","16115720","IVIP45693458","32.00","","3.20","","","","28.80","AudioJungle","United States","Delaware","Wilmington","19802"
"2021-11-22 09:56:30 +1100","155420644","Author Fee","Author Fee for sale IVIP45693406","18464826","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-22 09:56:30 +1100","155420644","Sale","Serious Music (Music Standard License)","18464826","IVIP45693406","22.00","","2.20","","","","19.80","AudioJungle","United States","South Carolina","Johns Island","29455"
"2021-11-22 01:18:42 +1100","155406254","Author Fee","Author Fee for sale IVIP45690127","21698142","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-22 01:18:42 +1100","155406254","Sale","Uplifting Positive (Music Standard License)","21698142","IVIP45690127","25.00","","","","","","25.00","AudioJungle","Canada","Ontario","Tottenham","L0G 1W0"
"2021-11-21 19:25:32 +1100","155397082","Author Fee","Author Fee for sale IVIP45688173","20866951","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-21 19:25:32 +1100","155397082","Sale","from Sad to Uplifting (Music Standard License)","20866951","IVIP45688173","25.00","","","","","","25.00","AudioJungle","China","","shenzhen",""
"2021-11-20 08:20:00 +1100","155354932","Author Fee","Author Fee for sale IVIP45678549","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-11-20 08:20:00 +1100","155354932","Sale","Hope Piano (Music Standard License)","18103534","IVIP45678549","34.00","","3.40","","","","30.60","AudioJungle","United States","District of Columbia","Washington","20037"
"2021-11-20 07:55:45 +1100","155354294","Author Fee","Author Fee for sale IVIP45678362","19734975","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-20 07:55:45 +1100","155354294","Sale","a Somber (Music Standard License)","19734975","IVIP45678362","22.00","","2.20","","","","19.80","AudioJungle","United States","Texas","Odessa","79762"
"2021-11-19 11:19:21 +1100","155313687","Author Fee","Author Fee for sale IVIP45667579","20182237","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-19 11:19:21 +1100","155313687","Sale","Sadness to Inspiring (Music Standard License)","20182237","IVIP45667579","25.00","","2.50","","","","22.50","AudioJungle","United States","Texas","EL PASO","79930"
"2021-11-19 08:05:06 +1100","155308529","Author Fee","Author Fee for sale IVIP45666139","22085420","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-11-19 08:05:06 +1100","155308529","Sale","Drama Background (Music Broadcast License (1 Million))","22085420","IVIP45666139","66.00","","6.60","","","","59.40","AudioJungle","United States","Maryland","Baltimore","21231"
"2021-11-18 23:24:20 +1100","155285331","Author Fee","Author Fee for sale IVIP45659895","14320023","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-11-18 23:24:20 +1100","155285331","Sale","Tricky (Music Broadcast License (1 Million))","14320023","IVIP45659895","66.00","","","","","","66.00","AudioJungle","Netherlands","Nederland","Almelo","7602 KL"
"2021-11-18 23:24:07 +1100","155285585","Author Fee","Author Fee for sale IVIP45659894","15454580","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-18 23:24:07 +1100","155285585","Sale","Inspirational Beauty Piano (Music Standard License)","15454580","IVIP45659894","32.00","","","","","","32.00","AudioJungle","China","辽宁","沈阳","110000"
"2021-11-18 23:02:02 +1100","155284447","Author Fee","Author Fee for sale IVIP45659634","27687292","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-18 23:02:02 +1100","155284447","Sale","Podcast (Music Standard License)","27687292","IVIP45659634","22.00","","","","","","22.00","AudioJungle","United Kingdom","","London","E14 5GL"
"2021-11-18 22:28:00 +1100","155283007","Author Fee","Author Fee for sale IVIP45659228","20385309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-11-18 22:28:00 +1100","155283007","Sale","Slow to Uplifting (Music Standard License)","20385309","IVIP45659228","28.00","","","","","","28.00","AudioJungle","Azerbaijan","Binagadi","Baku","1000"
"2021-11-18 12:33:15 +1100","155263827","Author Fee","Author Fee for sale IVIP45654400","22015529","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-18 12:33:15 +1100","155263827","Sale","Driving Music (Music Standard License)","22015529","IVIP45654400","25.00","","","","","","25.00","AudioJungle","Mexico","MIGUEL HIDALGO","MEXICO CITY","11590"
"2021-11-18 04:17:18 +1100","155247790","Author Fee","Author Fee for sale IVIP45649712","19383057","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-18 04:17:18 +1100","155247790","Sale","from Sad to Happy (Music Standard License)","19383057","IVIP45649712","25.00","","","","","","25.00","AudioJungle","United Kingdom","","Liverpol","L22 5PD"
"2021-11-18 01:29:01 +1100","155239409","Author Fee","Author Fee for sale IVIP45647361","21623803","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-18 01:29:01 +1100","155239409","Sale","This is Documentary Ambient (Music Standard License)","21623803","IVIP45647361","25.00","","","","","","25.00","AudioJungle","France","Pays De La Loire","Angers","49000"
"2021-11-17 19:30:23 +1100","155222851","Author Fee","Author Fee for sale IVIP45642836","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-17 19:30:23 +1100","155222851","Sale","Sad Violin (Music Standard License)","16930605","IVIP45642836","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","New York","10175"
"2021-11-17 08:37:09 +1100","155205139","Author Fee","Author Fee for sale IVIP45638116","19541666","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-17 08:37:09 +1100","155205139","Sale","Upbeat Comedy (Music Standard License)","19541666","IVIP45638116","22.00","","","","","","22.00","AudioJungle","Estonia","Harjumaa","Tallinn","11313"
"2021-11-16 19:05:26 +1100","155168069","Author Fee","Author Fee for sale IVIP45627872","30188509","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-16 19:05:26 +1100","155168069","Sale","Industrial (Music Standard License)","30188509","IVIP45627872","25.00","","","","","","25.00","AudioJungle","France","","Thyez","74300"
"2021-11-16 09:40:00 +1100","155154861","Author Fee","Author Fee for sale IVIP45624173","19627691","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-16 09:40:00 +1100","155154861","Sale","Heartfelt (Music Standard License)","19627691","IVIP45624173","25.00","","2.50","","","","22.50","AudioJungle","United States","New Jersey","East Rutherford","07073"
"2021-11-16 05:05:09 +1100","155144982","Author Fee","Author Fee for sale IVIP45621395","17768973","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-16 05:05:09 +1100","155144982","Sale","Sexy (Music Standard License)","17768973","IVIP45621395","32.00","","3.20","","","","28.80","AudioJungle","United States","Maine","Sabattus","04280"
"2021-11-16 03:58:55 +1100","155142304","Author Fee","Author Fee for sale IVIP45620614","13278017","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-16 03:58:55 +1100","155142304","Sale","Catwalk Music (Music Standard License)","13278017","IVIP45620614","22.00","","","","","","22.00","AudioJungle","United Kingdom","Beckenham","Beckenham","BR31QZ"
"2021-11-16 01:34:32 +1100","155135030","Author Fee","Author Fee for sale IVIP45618621","26305405","","9.63","","","","","","-9.63","AudioJungle","","","",""
"2021-11-16 01:34:32 +1100","155135030","Sale","Happy Day (Music Broadcast License (1 Million))","26305405","IVIP45618621","77.00","","","","","","77.00","AudioJungle","France","","Quimper","29000"
"2021-11-15 18:42:51 +1100","155116990","Author Fee","Author Fee for sale IVIP45613819","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-11-15 18:42:51 +1100","155116990","Sale","Hope Piano (Music Standard License)","18103534","IVIP45613819","34.00","","","","","","34.00","AudioJungle","Singapore","Others","Singapore","089139"
"2021-11-15 16:20:35 +1100","155113246","Author Fee","Author Fee for sale IVIP45612890","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-11-15 16:20:35 +1100","155113246","Sale","Hope Piano (Music Standard License)","18103534","IVIP45612890","34.00","","","","","","34.00","AudioJungle","China","","上海",""
"2021-11-15 01:52:39 +1100","155092516","Author Fee","Author Fee for sale IVIP45607537","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-15 01:52:39 +1100","155092516","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45607537","32.00","","","","","","32.00","AudioJungle","Germany","Mecklenburg Vorpommern","Rostock","18069"
"2021-11-14 22:27:05 +1100","155087023","Author Fee","Author Fee for sale IVIP45606202","10017535","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-14 22:27:05 +1100","155087023","Sale","Building & Epic (Music Standard License)","10017535","IVIP45606202","25.00","","","","","","25.00","AudioJungle","Germany","","Frankfurt","60327"
"2021-11-13 10:35:57 +1100","155043052","Author Fee","Author Fee for sale IVIP45595986","15023879","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-13 10:35:57 +1100","155043052","Sale","Delicate (Music Standard License)","15023879","IVIP45595986","22.00","","2.20","","","","19.80","AudioJungle","United States","California","Culver City ","90232"
