"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2020-06-17 02:04:27 +1000","128116094","Sale","60's (Music Standard License)","9019739","IVIP38496505","22.00","","2.20","","","","19.80","AudioJungle","United States","North Carolina","Davidson","28036"
"2020-06-16 19:24:31 +1000","128090849","Author Fee","Author Fee for sale IVIP38489639","16420270","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-06-16 19:24:31 +1000","128090849","Sale","Piano Story (Music Standard License)","16420270","IVIP38489639","18.00","","","","","","18.00","AudioJungle","Finland","","Kajaani","87100"
"2020-06-16 15:40:01 +1000","128079999","Author Fee","Author Fee for sale IVIP38486717","24536311","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-16 15:40:01 +1000","128079999","Sale","This Is Sneaky (Music Standard License)","24536311","IVIP38486717","25.00","","","","","","25.00","AudioJungle","Korea, Republic of","","Geumcheon-gu,",""
"2020-06-16 07:10:26 +1000","128063180","Author Fee","Author Fee for sale IVIP38482136","15849589","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-16 07:10:26 +1000","128063180","Sale","Sports Dubstep  (Music Standard License)","15849589","IVIP38482136","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","White Plains","10601"
"2020-06-16 00:27:26 +1000","128039082","Author Fee","Author Fee for sale IVIP38475660","25091844","","1.50","","","","","","-1.50","AudioJungle","","","",""
"2020-06-16 00:27:26 +1000","128039082","Sale","Dramatic Violin (Music Standard License)","25091844","IVIP38475660","12.00","","","","","","12.00","AudioJungle","Austria","","Wien","1220"
"2020-06-16 00:06:17 +1000","128037782","Author Fee","Author Fee for sale IVIP38475349","16228032","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-06-16 00:06:17 +1000","128037782","Sale","Inspiring Piano Instrumental  (Music Standard License)","16228032","IVIP38475349","24.00","","","","","","24.00","AudioJungle","Ireland","Leinster","Drogheda","Meath"
"2020-06-15 12:57:51 +1000","128006414","Author Fee","Author Fee for sale IVIP38467032","13929162","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-15 12:57:51 +1000","128006414","Sale","Intensive Drums (Music Standard License)","13929162","IVIP38467032","22.00","","","","","","22.00","AudioJungle","Malaysia","Selangor","Subang Jaya","47650"
"2020-06-15 12:00:01 +1000","128004906","Author Fee","Author Fee for sale IVIP38466645","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-06-15 12:00:01 +1000","128004906","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38466645","35.00","","","","","","35.00","AudioJungle","Singapore","Singapore","Singapore","169074"
"2020-06-14 05:28:50 +1000","127948405","Author Fee","Author Fee for sale IVIP38452823","19568570","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-14 05:28:50 +1000","127948405","Sale","Documentary Intro (Music Standard License)","19568570","IVIP38452823","32.00","","3.20","","","","28.80","AudioJungle","United States","Florida","Pembroke Pines","33028"
"2020-06-14 03:11:26 +1000","127942938","Author Fee","Author Fee for sale IVIP38451549","19022175","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-14 03:11:26 +1000","127942938","Sale","This is Science Background (Music Standard License)","19022175","IVIP38451549","22.00","","2.20","","","","19.80","AudioJungle","United States","California","Los Angeles","90026"
"2020-06-13 06:11:34 +1000","127901496","Author Fee","Author Fee for sale IVIP38442192","25782348","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-13 06:11:34 +1000","127901496","Sale","From Sad to Inspire (Music Standard License)","25782348","IVIP38442192","22.00","","2.20","","","","19.80","AudioJungle","United States","Minnesota","Minneapolis","55401"
"2020-06-13 03:01:21 +1000","127891567","Author Fee","Author Fee for sale IVIP38439713","20385309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-06-13 03:01:21 +1000","127891567","Sale","Slow to Uplifting (Music Standard License)","20385309","IVIP38439713","28.00","","2.80","","","","25.20","AudioJungle","United States","New York","New York","10004"
"2020-06-12 19:39:29 +1000","127865591","Author Fee","Author Fee for sale IVIP38432941","26099794","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-12 19:39:29 +1000","127865591","Sale","Earth (Music Standard License)","26099794","IVIP38432941","25.00","","","","","","25.00","AudioJungle","Ireland","sddsd","adadad","dsdsd"
"2020-06-12 12:59:29 +1000","127848993","Author Fee","Author Fee for sale IVIP38429106","9307107","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-06-12 12:59:29 +1000","127848993","Sale","Bach (Music Standard License)","9307107","IVIP38429106","8.00","","","","","","8.00","AudioJungle","Brazil","Sao Paulo","Sao Paulo","04045002"
"2020-06-12 11:26:28 +1000","127846025","Author Fee","Author Fee for sale IVIP38428388","20564153","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-12 11:26:28 +1000","127846025","Sale","Drama Suspense (Music Standard License)","20564153","IVIP38428388","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Sherman Oaks","91423"
"2020-06-12 07:18:42 +1000","127837817","Author Fee","Author Fee for sale IVIP38425998","23331476","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-06-12 07:18:42 +1000","127837817","Sale","Wild West (Music Standard License)","23331476","IVIP38425998","28.00","","2.80","","","","25.20","AudioJungle","United States","Minnesota","Hutchinson","55350"
"2020-06-12 02:48:47 +1000","127823025","Author Fee","Author Fee for sale IVIP38422096","19571856","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-12 02:48:47 +1000","127823025","Sale","Uplifting Tech (Music Standard License)","19571856","IVIP38422096","22.00","","","","","","22.00","AudioJungle","Peru","Lima","Magdalena del Mar","15076"
"2020-06-12 01:34:55 +1000","127818297","Author Fee","Author Fee for sale IVIP38420809","22418949","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-12 01:34:55 +1000","127818297","Sale","Agony (Music Standard License)","22418949","IVIP38420809","22.00","","","","","","22.00","AudioJungle","Canada","Ontario","Toronto","M4P1E4"
"2020-06-11 22:04:30 +1000","127804594","Author Fee","Author Fee for sale IVIP38417252","21774654","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-06-11 22:04:30 +1000","127804594","Sale","This is Army Drums (Music Standard License)","21774654","IVIP38417252","15.00","","","","","","15.00","AudioJungle","Israel","","Tel Aviv",""
"2020-06-11 16:47:51 +1000","127788147","Author Fee","Author Fee for sale IVIP38413113","20866951","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-11 16:47:51 +1000","127788147","Sale","from Sad to Uplifting (Music Standard License)","20866951","IVIP38413113","25.00","","","","","","25.00","AudioJungle","Bulgaria","Sofia","Sofia","1202"
"2020-06-11 14:56:23 +1000","127784512","Author Fee","Author Fee for sale IVIP38412251","22860426","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-11 14:56:23 +1000","127784512","Sale","Negative to Positive (Music Standard License)","22860426","IVIP38412251","22.00","","","","","","22.00","AudioJungle","Australia","Queensland","Brisbane","4001"
"2020-06-11 10:12:33 +1000","127775880","Author Fee","Author Fee for sale IVIP38409980","22388543","","2.00","","","","","","-2.00","AudioJungle","","","",""
"2020-06-11 10:12:33 +1000","127775880","Sale","On Hold (Music Standard License)","22388543","IVIP38409980","16.00","","1.60","","","","14.40","AudioJungle","United States","Connecticut","Baltic","06330"
"2020-06-11 01:48:27 +1000","127750740","Author Fee","Author Fee for sale IVIP38403124","21237307","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-06-11 01:48:27 +1000","127750740","Sale","Computers (Music Standard License)","21237307","IVIP38403124","18.00","","1.80","","","","16.20","AudioJungle","United States","Florida","Boca Raton","33497"
"2020-06-10 23:33:15 +1000","127741022","Author Fee","Author Fee for sale IVIP38400485","18640390","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 23:33:15 +1000","127741022","Sale","A Documentary Score (Music Standard License)","18640390","IVIP38400485","32.00","","3.20","","","","28.80","AudioJungle","United States","Ohio","Cincinnati","45202"
"2020-06-10 22:28:44 +1000","127736958","Author Fee","Author Fee for sale IVIP38399408","9616278","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 22:28:44 +1000","127736958","Sale","Super Hero (Music Standard License)","9616278","IVIP38399408","32.00","","","","","","32.00","AudioJungle","Colombia","BOGOTA","BOGOTA ","110111"
"2020-06-10 21:14:43 +1000","127732716","Author Fee","Author Fee for sale IVIP38398313","19281997","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 21:14:43 +1000","127732716","Sale","Motivational Build Up (Music Standard License)","19281997","IVIP38398313","32.00","","","","","","32.00","AudioJungle","Philippines","METROMANILA","PASIG","1605"
"2020-06-10 15:49:38 +1000","127715547","Author Fee","Author Fee for sale IVIP38393869","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-06-10 15:49:38 +1000","127715547","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38393869","35.00","","","","","","35.00","AudioJungle","China","","Beijing ",""
"2020-06-10 09:34:06 +1000","127704394","Author Fee","Author Fee for sale IVIP38390887","20666945","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-10 09:34:06 +1000","127704394","Sale","Documentary Film 2 (Music Standard License)","20666945","IVIP38390887","22.00","","","","","","22.00","AudioJungle","Australia","Victoria","Melbourne","3183"
"2020-06-10 05:28:56 +1000","127693387","Author Fee","Author Fee for sale IVIP38387869","11864107","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 05:28:56 +1000","127693387","Sale","Africa (Music Standard License)","11864107","IVIP38387869","32.00","","","","","","32.00","AudioJungle","Netherlands","","WATERGANG","1454 AA"
"2020-06-10 02:23:50 +1000","127681748","Author Fee","Author Fee for sale IVIP38384843","19100784","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 02:23:50 +1000","127681748","Sale","Quiet Piano (Music Standard License)","19100784","IVIP38384843","32.00","","3.20","","","","28.80","AudioJungle","United States","Illinois","Wheeling","60090"
"2020-06-10 02:15:53 +1000","127681035","Author Fee","Author Fee for sale IVIP38384699","17723225","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 02:15:53 +1000","127681035","Sale","A Documentary Music (Music Standard License)","17723225","IVIP38384699","32.00","","3.20","","","","28.80","AudioJungle","United States","District of Columbia","Washington DC","20036"
"2020-06-10 01:12:55 +1000","127676618","Author Fee","Author Fee for sale IVIP38383538","26219372","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-10 01:12:55 +1000","127676618","Sale","Sensual (Music Standard License)","26219372","IVIP38383538","22.00","","2.20","","","","19.80","AudioJungle","United States","New Mexico","Fort Sumner","88119"
"2020-06-10 00:19:12 +1000","127672584","Author Fee","Author Fee for sale IVIP38382574","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-10 00:19:12 +1000","127672584","Sale","Sad Violin (Music Standard License)","16930605","IVIP38382574","32.00","","","","","","32.00","AudioJungle","Italy","TA","Martina Franca","74015"
"2020-06-09 21:53:33 +1000","127663117","Author Fee","Author Fee for sale IVIP38380109","15194356","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-09 21:53:33 +1000","127663117","Sale","Star Spangled Banner (Music Standard License)","15194356","IVIP38380109","32.00","","3.20","","","","28.80","AudioJungle","United States","Illinois","Chicago","60622"
"2020-06-09 15:50:53 +1000","127643666","Author Fee","Author Fee for sale IVIP38375198","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-06-09 15:50:53 +1000","127643666","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38375198","35.00","","","","","","35.00","AudioJungle","India","MAHARASHTRA","MUMBAI","400070"
"2020-06-09 13:26:44 +1000","127639157","Author Fee","Author Fee for sale IVIP38373987","26305289","","0.63","","","","","","-0.63","AudioJungle","","","",""
"2020-06-09 13:26:44 +1000","127639157","Sale","Cooking (Music Standard License)","26305289","IVIP38373987","5.00","","","","","","5.00","AudioJungle","China","","in",""
"2020-06-09 11:52:07 +1000","127636091","Author Fee","Author Fee for sale IVIP38373167","26068651","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-09 11:52:07 +1000","127636091","Sale","Heaven (Music Standard License)","26068651","IVIP38373167","25.00","","2.50","","","","22.50","AudioJungle","United States","New York","Brooklyn","11210"
"2020-06-09 00:34:10 +1000","127601962","Author Fee","Author Fee for sale IVIP38364165","18953711","","5.00","","","","","","-5.00","AudioJungle","","","",""
"2020-06-09 00:34:10 +1000","127601962","Sale","Yoga Video Pack (Music Standard License)","18953711","IVIP38364165","40.00","","4.00","","","","36.00","AudioJungle","United States","Florida","Fellsmere","32948"
"2020-06-08 20:53:19 +1000","127587761","Author Fee","Author Fee for sale IVIP38360512","23907001","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-08 20:53:19 +1000","127587761","Sale","Secret Agent (Music Standard License)","23907001","IVIP38360512","25.00","","","","","","25.00","AudioJungle","Thailand","","Bangkok","10230"
"2020-06-08 20:45:52 +1000","127587481","Author Fee","Author Fee for sale IVIP38360412","19100784","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-08 20:45:52 +1000","127587481","Sale","Quiet Piano (Music Standard License)","19100784","IVIP38360412","32.00","","","","","","32.00","AudioJungle","China","fda","asf","0002112"
"2020-06-08 18:20:08 +1000","127579256","Author Fee","Author Fee for sale IVIP38358190","23636435","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-06-08 18:20:08 +1000","127579256","Sale","Breathtaking (Music Standard License)","23636435","IVIP38358190","24.00","","","","","","24.00","AudioJungle","Portugal","","Porto Salvo","2740-069"
"2020-06-08 17:54:34 +1000","127577919","Author Fee","Author Fee for sale IVIP38357885","17473309","","5.50","","","","","","-5.50","AudioJungle","","","",""
"2020-06-08 17:54:34 +1000","127577919","Sale","Sad To Happy (Music Broadcast License (1 Million))","17473309","IVIP38357885","44.00","","","","","","44.00","AudioJungle","Belgium","België","Hasselt","3500"
"2020-06-08 02:19:04 +1000","127546796","Author Fee","Author Fee for sale IVIP38350113","22262343","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-06-08 02:19:04 +1000","127546796","Sale","Hilarious (Music Standard License)","22262343","IVIP38350113","15.00","","","","","","15.00","AudioJungle","Brazil","SP","São Paulo","01226001"
"2020-06-07 14:17:10 +1000","127521604","Author Fee","Author Fee for sale IVIP38344438","14541967","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-07 14:17:10 +1000","127521604","Sale","Waiting Music (Music Standard License)","14541967","IVIP38344438","25.00","","2.50","","","","22.50","AudioJungle","United States","Ohio","Kettering","45419"
"2020-06-07 10:50:21 +1000","127517483","Author Fee","Author Fee for sale IVIP38343503","15194356","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-07 10:50:21 +1000","127517483","Sale","Star Spangled Banner (Music Standard License)","15194356","IVIP38343503","32.00","","3.20","","","","28.80","AudioJungle","United States","Iowa","Adel ","50003"
"2020-06-07 07:14:11 +1000","127511470","Author Fee","Author Fee for sale IVIP38342149","21747030","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-07 07:14:11 +1000","127511470","Sale","Sports Fun (Music Standard License)","21747030","IVIP38342149","22.00","","","","","","22.00","AudioJungle","Korea, Republic of","","seoul",""
"2020-06-07 06:23:17 +1000","127509618","Author Fee","Author Fee for sale IVIP38341710","23331476","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-06-07 06:23:17 +1000","127509618","Sale","Wild West (Music Standard License)","23331476","IVIP38341710","28.00","","2.80","","","","25.20","AudioJungle","United States","California","Redding","96001"
"2020-06-07 03:43:31 +1000","127503425","Author Fee","Author Fee for sale IVIP38340222","19398518","","5.50","","","","","","-5.50","AudioJungle","","","",""
"2020-06-07 03:43:31 +1000","127503425","Sale","From Sadness To Uplifting (Music Broadcast License (1 Million))","19398518","IVIP38340222","44.00","","4.40","","","","39.60","AudioJungle","United States","California","Ceres","95307"
"2020-06-06 06:15:29 +1000","127460135","Author Fee","Author Fee for sale IVIP38330073","8327615","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-06 06:15:29 +1000","127460135","Sale","Reflective Piano (Music Standard License)","8327615","IVIP38330073","25.00","","","","","","25.00","AudioJungle","France","","Feucherolles","78810"
"2020-06-06 06:09:54 +1000","127459957","Author Fee","Author Fee for sale IVIP38330008","9452065","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-06 06:09:54 +1000","127459957","Sale","Sport Intro (Music Standard License)","9452065","IVIP38330008","32.00","","","","","","32.00","AudioJungle","Mexico","","mexico city","0320"
"2020-06-06 02:25:06 +1000","127448129","Author Fee","Author Fee for sale IVIP38326791","20666968","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-06 02:25:06 +1000","127448129","Sale","Optimistic Music (Music Standard License)","20666968","IVIP38326791","22.00","","2.20","","","","19.80","AudioJungle","United States","California","Lafayette","94549"
"2020-06-06 01:19:19 +1000","127444274","Author Fee","Author Fee for sale IVIP38325730","24639534","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-06 01:19:19 +1000","127444274","Sale","Industry (Music Standard License)","24639534","IVIP38325730","22.00","","","","","","22.00","AudioJungle","Indonesia","Jakarta Selatan","DKI Jakarta","12760"
"2020-06-06 00:34:41 +1000","127441637","Author Fee","Author Fee for sale IVIP38324962","21623803","","5.63","","","","","","-5.63","AudioJungle","","","",""
"2020-06-06 00:34:41 +1000","127441637","Sale","This is Documentary Ambient (Music Broadcast License (1 Million))","21623803","IVIP38324962","45.00","","","","","","45.00","AudioJungle","Maldives","","MALE'",""
"2020-06-05 22:13:52 +1000","127433177","Author Fee","Author Fee for sale IVIP38322731","17340896","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-06-05 22:13:52 +1000","127433177","Sale","Video Games Music (Music Standard License)","17340896","IVIP38322731","8.00","","","","","","8.00","AudioJungle","China","","in",""
"2020-06-05 01:38:21 +1000","127377936","Author Fee","Author Fee for sale IVIP38308228","19279392","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-06-05 01:38:21 +1000","127377936","Sale","Funky Groove (Music Standard License)","19279392","IVIP38308228","8.00","","","","","","8.00","AudioJungle","France","","PARIS","75002"
"2020-06-05 00:29:58 +1000","127372866","Author Fee","Author Fee for sale IVIP38306887","21754060","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-05 00:29:58 +1000","127372866","Sale","The Desert (Music Standard License)","21754060","IVIP38306887","22.00","","","","","","22.00","AudioJungle","Germany","","Bremen","28203"
"2020-06-04 23:48:14 +1000","127369670","Author Fee","Author Fee for sale IVIP38306119","17592292","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-04 23:48:14 +1000","127369670","Sale","Upbeat Catchy (Music Standard License)","17592292","IVIP38306119","32.00","","3.20","","","","28.80","AudioJungle","United States","Pennsylvania","Pittsburgh","15222"
"2020-06-04 23:18:35 +1000","127367255","Author Fee","Author Fee for sale IVIP38305494","19279546","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-04 23:18:35 +1000","127367255","Sale","Ocean 11 (Music Standard License)","19279546","IVIP38305494","25.00","","","","","","25.00","AudioJungle","Germany","","Berlin","12047"
"2020-06-04 14:54:47 +1000","127340980","Author Fee","Author Fee for sale IVIP38298751","26693015","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-04 14:54:47 +1000","127340980","Sale","Inspiring Soft Piano (Music Standard License)","26693015","IVIP38298751","22.00","","","","","","22.00","AudioJungle","Korea, Republic of","seoul","seoul","04386"
"2020-06-04 14:54:46 +1000","127340980","Author Fee","Author Fee for sale IVIP38298748","15730106","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-04 14:54:46 +1000","127340980","Sale","Fashion Show Music (Music Standard License)","15730106","IVIP38298748","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","seoul","seoul","04386"
"2020-06-04 06:17:46 +1000","127322904","Author Fee","Author Fee for sale IVIP38294004","21312050","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-04 06:17:46 +1000","127322904","Sale","This is Epic Promo (Music Standard License)","21312050","IVIP38294004","32.00","","","","","","32.00","AudioJungle","Mexico","D.F.","Mexico","03810"
"2020-06-03 19:50:05 +1000","127282529","Author Fee","Author Fee for sale IVIP38283886","6632334","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-03 19:50:05 +1000","127282529","Sale","Explainer Music (Music Standard License)","6632334","IVIP38283886","25.00","","","","","","25.00","AudioJungle","Serbia","Serbia","Belgrade","11000"
"2020-06-03 19:09:50 +1000","127280239","Author Fee","Author Fee for sale IVIP38283296","24536311","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-03 19:09:50 +1000","127280239","Sale","This Is Sneaky (Music Standard License)","24536311","IVIP38283296","25.00","","","","","","25.00","AudioJungle","United Kingdom","Staffordshire","Burton-On-Trent","DE15 0BB"
"2020-06-03 12:28:05 +1000","127264159","Author Fee","Author Fee for sale IVIP38279262","20520102","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-06-03 12:28:05 +1000","127264159","Sale","a Quiet to Inspiring (Music Standard License)","20520102","IVIP38279262","18.00","","1.80","","","","16.20","AudioJungle","United States","California","Hollywood","90068"
"2020-06-03 06:58:00 +1000","127252906","Author Fee","Author Fee for sale IVIP38276355","20866951","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-03 06:58:00 +1000","127252906","Sale","from Sad to Uplifting (Music Standard License)","20866951","IVIP38276355","25.00","","2.50","","","","22.50","AudioJungle","United States","South Carolina","Charleston ","29403"
"2020-06-03 04:17:42 +1000","127243910","Author Fee","Author Fee for sale IVIP38274005","26474767","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-03 04:17:42 +1000","127243910","Sale","The Sad Piano (Music Standard License)","26474767","IVIP38274005","22.00","","2.20","","","","19.80","AudioJungle","United States","Minnesota","Saint Bonifacius","55375"
"2020-06-03 01:43:33 +1000","127234258","Author Fee","Author Fee for sale IVIP38271654","18103534","","6.88","","","","","","-6.88","AudioJungle","","","",""
"2020-06-03 01:43:33 +1000","127234258","Sale","Hope Piano (Music Broadcast License (1 Million))","18103534","IVIP38271654","55.00","","","","","","55.00","AudioJungle","Taiwan","Please Select","NEW TAIPEI CITY","242"
"2020-06-03 01:17:00 +1000","127232664","Author Fee","Author Fee for sale IVIP38271211","11328895","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-06-03 01:17:00 +1000","127232664","Sale","Positive Optimistic Music (Music Standard License)","11328895","IVIP38271211","8.00","","","","","","8.00","AudioJungle","Chile","metropolitana","santiago","7550000"
"2020-06-02 23:56:58 +1000","127227372","Author Fee","Author Fee for sale IVIP38269896","25325307","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-06-02 23:56:58 +1000","127227372","Sale","Good Vibe (Music Standard License)","25325307","IVIP38269896","15.00","","","","","","15.00","AudioJungle","France","","aubagne","13400"
"2020-06-02 22:46:22 +1000","127223163","Author Fee","Author Fee for sale IVIP38268753","19279546","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-02 22:46:22 +1000","127223163","Sale","Ocean 11 (Music Standard License)","19279546","IVIP38268753","25.00","","","","","","25.00","AudioJungle","Portugal","Lisboa","Lisboa","1500-431"
"2020-06-02 22:43:53 +1000","127223076","Author Fee","Author Fee for sale IVIP38268729","21635493","","2.50","","","","","","-2.50","AudioJungle","","","",""
"2020-06-02 22:43:53 +1000","127223076","Sale","a Soft Piano Music (Music Standard License)","21635493","IVIP38268729","20.00","","","","","","20.00","AudioJungle","Philippines","","Manila",""
"2020-06-02 20:48:54 +1000","127216665","Author Fee","Author Fee for sale IVIP38267045","24217759","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-06-02 20:48:54 +1000","127216665","Sale","This is Amusing (Music Standard License)","24217759","IVIP38267045","22.00","","","","","","22.00","AudioJungle","China","滨江区","杭州市",""
"2020-06-02 20:41:22 +1000","127216290","Author Fee","Author Fee for sale IVIP38266935","6799955","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-06-02 20:41:22 +1000","127216290","Sale","Over the Rainbow (Music Standard License)","6799955","IVIP38266935","32.00","","","","","","32.00","AudioJungle","Turkey","Outside of USA/Canada","istanbul","34394"
"2020-06-02 20:16:21 +1000","127214776","Author Fee","Author Fee for sale IVIP38266595","19398518","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-02 20:16:21 +1000","127214776","Sale","From Sadness To Uplifting (Music Standard License)","19398518","IVIP38266595","25.00","","","","","","25.00","AudioJungle","Indonesia","Jakarta","Jakarta Selatan","12730"
"2020-06-02 19:28:37 +1000","127212119","Author Fee","Author Fee for sale IVIP38265917","12415649","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-06-02 19:28:37 +1000","127212119","Sale","Army (Music Standard License)","12415649","IVIP38265917","24.00","","","","","","24.00","AudioJungle","Russian Federation","","Miass",""
"2020-06-02 16:06:30 +1000","127202537","Author Fee","Author Fee for sale IVIP38263446","21989057","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-06-02 16:06:30 +1000","127202537","Sale","Heroes (Music Standard License)","21989057","IVIP38263446","28.00","","","","","","28.00","AudioJungle","Vietnam","Hanoi","Hanoi","100000"
"2020-06-02 14:02:04 +1000","127199017","Author Fee","Author Fee for sale IVIP38262653","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-06-02 14:02:04 +1000","127199017","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP38262653","35.00","","","","","","35.00","AudioJungle","Korea, Republic of","","Seoul","140894"
"2020-06-02 11:41:33 +1000","127194865","Author Fee","Author Fee for sale IVIP38261523","22121849","","6.88","","","","","","-6.88","AudioJungle","","","",""
"2020-06-02 11:41:33 +1000","127194865","Sale","This is Soccer (Music Broadcast License (1 Million))","22121849","IVIP38261523","55.00","","","","","","55.00","AudioJungle","Japan","","Tokyo",""
"2020-06-02 01:04:34 +1000","127165284","Author Fee","Author Fee for sale IVIP38253742","8410051","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-06-02 01:04:34 +1000","127165284","Sale","Building Music (Music Standard License)","8410051","IVIP38253742","15.00","","","","","","15.00","AudioJungle","South Africa","","Pretoria",""
"2020-06-01 18:36:16 +1000","127143771","Author Fee","Author Fee for sale IVIP38248394","26237209","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-06-01 18:36:16 +1000","127143771","Sale","Inspiring Song (Music Standard License)","26237209","IVIP38248394","35.00","","","","","","35.00","AudioJungle","Korea, Republic of","","Seoul",""
"2020-06-01 14:41:00 +1000","127135189","Author Fee","Author Fee for sale IVIP38246333","21301374","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-06-01 14:41:00 +1000","127135189","Sale","This is  Promo Music (Music Standard License)","21301374","IVIP38246333","25.00","","","","","","25.00","AudioJungle","Vietnam","","ho chi minh",""
"2020-06-01 00:20:06 +1000","","Payout","To info@orensharon.com via PayPal","","","","","","","","","-4081.53","","","","",""
"2020-05-31 21:58:48 +1000","127099264","Author Fee","Author Fee for sale IVIP38237791","19383057","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-05-31 21:58:48 +1000","127099264","Sale","from Sad to Happy (Music Standard License)","19383057","IVIP38237791","25.00","","","","","","25.00","AudioJungle","Germany","","Dötlingen",""
"2020-05-31 07:07:19 +1000","127073564","Author Fee","Author Fee for sale IVIP38232034","22640934","","9.63","","","","","","-9.63","AudioJungle","","","",""
