SESAC QUARTERLY Royalty Statement: 2020/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate Name: JACOB LEE SOOTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate No: 483800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distribution Period: April 2020 - June 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distribution Date: September 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Qtr,Song #,Song Title,%Shares,Production Title,Episode Title,Episode Number,Perf/Air Date,Network,Establishment/Source,Album Title,Artist,Payment Type,Chart,Position,Pay #,Synd,Strip,End Air Dt,Medium,Coverage,Pay Code,Day Part,Perf Category,Perf Type,Perf Duration,Performance,Occur,Society Abbrv,Society Country,Earnings
2020,2,689544125,COME ALIVE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.23596553
2020,2,689544125,COME ALIVE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.22416726
2020,2,689544125,COME ALIVE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.07078966
2020,2,689544125,COME ALIVE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.14157932
2020,2,689544125,COME ALIVE,0.125,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.02918499
2020,2,689544125,COME ALIVE,0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.0000272
2020,2,689544125,COME ALIVE,0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,689544125,COME ALIVE,0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.10506596
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01167738
2020,2,48930166,MY FORTRESS,0.05,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10155,,SESAC,USA,0.03
2020,2,48930166,MY FORTRESS,0.05,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,16,,SESAC,USA,0.0000816
2020,2,48930166,MY FORTRESS,0.05,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,67,,SESAC,USA,0.00019
2020,2,48930166,MY FORTRESS,0.05,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10155,,SESAC,USA,0.03
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.28025711
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.08174166
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.22187021
2020,2,48930166,MY FORTRESS,0.05,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10155,,SESAC,USA,0.00068
2020,2,14058794,YAHWEH,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,73,,SESAC,USA,0.00235
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1920361,,SESAC,USA,0.43
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1920361,,SESAC,USA,23.03
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1920361,,SESAC,USA,25.08
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,386,,SESAC,USA,0.00384
2020,2,60364200,THE SAME JESUS,0.1667,,,,,BDS,,,MATT REDMAN, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,133,,SESAC,USA,3.44
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1491,,SESAC,USA,0.00435
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1920361,,SESAC,USA,2.03
2020,2,690674727,GREATER THINGS,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,750269,,SESAC,USA,0.79
2020,2,690674727,GREATER THINGS,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,750269,,SESAC,USA,9.79
2020,2,690674727,GREATER THINGS,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,15912,,SESAC,USA,0.04
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CJTWFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,1.21125375
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CJOAFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,4.87039366
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CJLTFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,17.33823227
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CJGYFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,2.02337055
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CHVNFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,4.57738561
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CHJJFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,4.87039366
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CHICFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.4060584
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CHJXFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.8075025
2020,2,690674727,GREATER THINGS,0.1667,,,,,,GOOGLEPLAY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.4337442
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CJRPFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.4060584
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CKGWFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,4.87039366
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CKQVFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,2.0487492
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CIXNFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,2.8285659
2020,2,690674727,GREATER THINGS,0.1667,,,,,,SLACKER RADIO,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.03556856
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CKOSFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,3.2346243
2020,2,690674727,GREATER THINGS,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,1.82956995
2020,2,690674727,GREATER THINGS,0.1667,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,3.42150345
2020,2,690674727,GREATER THINGS,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.15457905
2020,2,690674727,GREATER THINGS,0.1667,,,,,,SIRIUS XM,,, , ,0,0, ,,,General, ,0,,SATELLITE RADIO,,,10,,SESAC,USA,2.06
2020,2,690674727,GREATER THINGS,0.1667,,,,,,MUS,,, , ,0,0, ,,,General, ,0,,BACKGROUND MUSIC SERVICES,,,188,,SESAC,USA,0.64
2020,2,690674727,GREATER THINGS,0.1667,,,,,,,,Mack Brock, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,2,,SESAC,USA,0.36
2020,2,690674727,GREATER THINGS,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,750269,,SESAC,USA,9
2020,2,690674727,GREATER THINGS,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,750269,,SESAC,USA,0.17
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,237,,SESAC,USA,0.00177
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,53,,SESAC,USA,0.000762
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.07078966
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.08171797
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.28017589
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,UK Churches,,, , ,0,0, ,,,Live Performances, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.03564
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.08258794
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,199619,,SESAC,USA,1.79
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.04669598
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,199619,,SESAC,USA,0.03
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.09438621
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.1533776
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.02334799
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179828
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,STREAMING AU-GOOGLE PLAY [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,688892816,COME (HOLY SPIRIT),0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,9079,,SESAC,USA,0.01
2020,2,693035881,HAVE TO HAVE,0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.005837
2020,2,693035881,HAVE TO HAVE,0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.02918499
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,CCS,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,617,,SESAC,USA,1.19
2020,2,60364200,THE SAME JESUS,0.1667,,,,,BDS,,,MATT REDMAN, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,222,,SESAC,USA,23.98
2020,2,60364200,THE SAME JESUS,0.1667,,,,,BDS,,,MATT REDMAN, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,262,,SESAC,USA,34.07
2020,2,689232152,WON MY HEART,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.58
2020,2,689232152,WON MY HEART,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.53
2020,2,689232152,WON MY HEART,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.0000272
2020,2,689232152,WON MY HEART,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,37,,SESAC,USA,0.000381
2020,2,689232152,WON MY HEART,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.01
2020,2,689232152,WON MY HEART,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.04
2020,2,692286570,ALWAYS ONLY YOU,0.1667,,,,,,ITUNES SINGAPORE - SONY 201808,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00218885
2020,2,693696583,GOD WOULD YOU FORGIVE US,0.1667,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.05771775
2020,2,693696583,GOD WOULD YOU FORGIVE US,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.03766526
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,35992,,SESAC,USA,0.00816
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,35992,,SESAC,USA,0.03
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.03840637
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.04480743
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,35992,,SESAC,USA,0.43
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,35992,,SESAC,USA,0.46
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,INTERNET RADIO,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,18,,SESAC,USA,0.000653
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13,,SESAC,USA,0.000245
2020,2,55259478,TAKE ME BACK,0.1666,,,,,BDS,,,MEREDITH ANDREWS, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,1,,SESAC,USA,0.09
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,23,,SESAC,USA,0.000218
2020,2,55259478,TAKE ME BACK,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,168,,SESAC,USA,0.00541
2020,2,689544125,COME ALIVE,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7518,,SESAC,USA,0.18
2020,2,689544125,COME ALIVE,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,89,,SESAC,USA,0.000653
2020,2,689544125,COME ALIVE,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,46753,,SESAC,USA,0.00794
2020,2,689544125,COME ALIVE,0.125,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,46753,,SESAC,USA,0.45
2020,2,689544125,COME ALIVE,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,46753,,SESAC,USA,0.42
2020,2,689544125,COME ALIVE,0.125,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,46753,,SESAC,USA,0.03
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ITUNES SINGAPORE - SONY 201806,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00547213
2020,2,691721965,OPEN OVER US,0.1667,,,,,,STREAMING NZ-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.04085898
2020,2,691721965,OPEN OVER US,0.1667,,,,,,BACKGROUND MUSIC NZ-SPOTIFY [A,,, , ,0,0, ,,,Other, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.13974435
2020,2,691721965,OPEN OVER US,0.1667,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.05253298
2020,2,691721965,OPEN OVER US,0.1667,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,2.48656104
2020,2,691721965,OPEN OVER US,0.1667,,,,,,STREAMING AU-OTHER [SPOTIFY-AN,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.01751099
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.01751099
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ITUNES SINGAPORE - SONY 201804,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.0164164
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.005837
2020,2,691721965,OPEN OVER US,0.1667,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.37356786
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ITUNES SINGAPORE - SONY 201810,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ITUNES SINGAPORE - SONY 201805,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,691721965,OPEN OVER US,0.1667,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,MACP,MALAYSIA,0.00762933
2020,2,691721965,OPEN OVER US,0.1667,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,1.2185707
2020,2,689719564,WORTH IT ALL,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.01324357
2020,2,789250,CABLE & SATELLITE RETRANSMISSION,0.25,,,,,,,,, , ,0,0, ,,,General, ,0,,INTERNATIONAL,,,,,APRA,AUSTRALIA,0.00440504
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.24036027
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,MACP,MALAYSIA,0.01144399
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,STREAMING AU-GOOGLE PLAY [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.03502199
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,UK Churches,,, , ,0,0, ,,,Live Performances, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.45144
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ITUNES INDONESIA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00328328
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.03539483
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ITUNES MONGOLIA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,689232147,CROWN HIM,0.25,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,538,,SESAC,USA,0.00802
2020,2,689232147,CROWN HIM,0.25,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.38524185
2020,2,689232147,CROWN HIM,0.25,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.13425095
2020,2,689232147,CROWN HIM,0.25,,,,,BDS,,,I AM THEY, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,23,,SESAC,USA,0.6
2020,2,689232147,CROWN HIM,0.25,,,,,,Soundtrack Your Brand Sweden A,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,689232147,CROWN HIM,0.25,,,,,,CHICFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,1.21000702
2020,2,689232147,CROWN HIM,0.25,,,,,,GOOGLEPLAY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.3923231
2020,2,689232147,CROWN HIM,0.25,,,,,,APPLE MUSIC,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,JASRA,JAPAN,0.01445192
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.25956209
2020,2,689232147,CROWN HIM,0.25,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,65541,,SESAC,USA,3.15
2020,2,689232147,CROWN HIM,0.25,,,,,,Google,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.03539483
2020,2,689232147,CROWN HIM,0.25,,,,,,INTERNET RADIO,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1517,,SESAC,USA,0.08
2020,2,689232147,CROWN HIM,0.25,,,,,,YOUTUBE(AD-SUPPORTED1),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,JASRA,JAPAN,0.02890384
2020,2,689232147,CROWN HIM,0.25,,,,,,STREAMING AU-GOOGLE PLAY [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.17510993
2020,2,689232147,CROWN HIM,0.25,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.22764291
2020,2,689232147,CROWN HIM,0.25,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.03502199
2020,2,689232147,CROWN HIM,0.25,,,,,,ONLINE AU-FREEGAL STREAMING [P,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.04669598
2020,2,689232147,CROWN HIM,0.25,,,,,,iTunes,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01167738
