Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,I Hate Long Goodbyes,789582,Byrd/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11326
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,2.46,100,90,14321,90,2.21,"Google, Inc",38,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12466
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,1.5,100,90,14321,90,1.35,"Google, Inc",4801,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12468
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,CMRRA Broadcast Mechanical -Commercial Radio,BMCR,Mechanical,01,0,5.48,100,90,14321,90,4.93,CR: French-Survey,11,0,01/2015,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7234,2326
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.86,100,90,14321,90,0.77,"Google, Inc",2654,0,/,11/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14782
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14321,90,0.04,"Google, Inc",109,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14783
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,2.65,100,90,14321,90,2.39,"Google, Inc",38,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14785
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,1.09,100,90,14321,90,0.98,"Google, Inc",17,0,/,06/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7230,13670
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.15,100,90,14321,90,0.14,"Google, Inc",328,0,/,06/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7230,13671
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.55,100,90,14321,90,0.5,"Google, Inc",12,0,/,09/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7240,8625
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.12,100,90,14321,90,0.11,"Google, Inc",292,0,/,09/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7240,8627
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,1.25,100,90,14321,90,1.13,"Google, Inc",26,0,/,12/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7237,11474
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.21,100,90,14321,90,0.19,"Google, Inc",468,0,/,12/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7237,11477
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,APPLE ,APP1,Mechanical,01,0,0.05,100,90,14321,90,0.05,Apple Computer Inc.,1,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12544
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,APPLE ,APP1,Mechanical,01,0,0.11,100,90,14321,90,0.1,Apple Computer Inc.,3,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12545
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,APPLE ,APP1,Mechanical,01,0,26.6,100,90,14321,90,23.94,Apple Computer Inc.,565,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12546
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SPOTIFY,SPOT,Mechanical,01,0,0.03,100,90,14321,90,0.03,Spotify AB,62,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7235,13498
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,APPLE ,APP1,Mechanical,01,0,7.79,100,90,14321,90,7.01,Apple Computer Inc.,200,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12547
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,2.87,100,90,14321,90,2.58,"Google, Inc",45,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13145
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,1.87,100,90,14321,90,1.68,"Google, Inc",5764,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13147
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Census Radio,10,25,469.77,100,90,14321,90,422.79,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17466
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Survey Radio,11,25,167.93,100,90,14321,90,151.14,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17467
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Satellite Radio,09,25,7.15,100,90,14321,90,6.44,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17468
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Internet,17,25,8.13,100,90,14321,90,7.32,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17469
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Internet,17,25,0.82,100,90,14321,90,0.74,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17470
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Internet,17,25,0.37,100,90,14321,90,0.33,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17471
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,0.07,100,90,14321,90,0.06,SOUTH PARK - FAITH HILLING,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - MUCH,CAD,7188,17472
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,2.24,100,90,14321,90,2.02,ROUNDERS - ROUNDERS,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - BRVO,CAD,7188,17473
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,0.82,100,90,14321,90,0.74,ROUNDERS - ROUNDERS,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - PRISE,CAD,7188,17474
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,1.24,100,90,14321,90,1.12,ROUNDERS - ROUNDERS,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - RADX,CAD,7188,17475
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,0.51,100,90,14321,90,0.46,ROUNDERS - ROUNDERS,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - REW,CAD,7188,17476
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,1.45,100,90,14321,90,1.31,GHOSTS OF GIRLFRIENDS PAST - G,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - WTNE,CAD,7188,17477
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,3.76,100,90,14321,90,3.38,SOUTH PARK - FAITH HILLING,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - TLTF,CAD,7188,17478
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,0.1,100,90,14321,90,0.09,FAMILY GUY - VESTIGIAL PETER,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - TLTF,CAD,7188,17479
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,TV,20,25,4.68,100,90,14321,90,4.21,GHOSTS OF GIRLFRIENDS PAST - G,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - RC,CAD,7188,17480
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Audio-Visual,16,25,0.01,100,90,14321,90,0.01,ROUNDERS - ROUNDERS,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - SHOMI,CAD,7188,17481
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Audio-Visual,16,25,0.02,100,90,14321,90,0.02,STRIPTEASE - STRIPTEASE,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - SHOMI,CAD,7188,17482
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Audio-Visual,16,25,0.58,100,90,14321,90,0.52,FAMILY GUY - VESTIGIAL PETER,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - NTFLX,CAD,7188,17483
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Audio-Visual,16,25,0.01,100,90,14321,90,0.01,KICK ASS 2 - KICK ASS 2,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - ILICO,CAD,7188,17484
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Digital Audio-Visual,16,25,3.3,100,90,14321,90,2.97,KICK ASS 2 - KICK ASS 2,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - NTFLX,CAD,7188,17485
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,SOCAN,SOCA,Cable,14,25,0.5,100,90,14321,90,0.45,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - MMR,CAD,7188,17486
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,4.54,100,90,14321,90,4.09,"Google, Inc",66,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15344
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,1.28,100,90,14321,90,1.15,"Google, Inc",3415,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15345
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,CMRRA Broadcast Mechanical -Commercial Radio,BMCR,Mechanical,01,0,232.58,100,90,14321,90,209.32,CR: English-Survey,474,0,01/2015,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7234,1576
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,CMRRA Broadcast Mechanical -Commercial Radio,BMCR,Mechanical,01,0,12.01,100,90,14321,90,10.81,CR: French-Census,334,0,01/2015,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7234,2092
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,CMRRA Broadcast Mechanical -Commercial Radio,BMCR,Mechanical,01,0,157.66,100,90,14321,90,141.89,CR: English-Census,4293,0,01/2015,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7234,695
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,3.9,100,90,14321,90,3.51,"Google, Inc",59,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12509
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.15,100,90,14321,90,0.14,"Google, Inc",457,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12510
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,I Hate Myself For Loving You,789583,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,0,1.55,100,90,14321,90,1.4,"Google, Inc",4421,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12511
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,I Love Playin' With Fire,789584,Jett,SOCAN,SOCA,Digital Internet,17,25,0.17,100,90,14319,90,0.15,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17391
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,I Love Playin' With Fire,789584,Jett,SOCAN,SOCA,Digital Internet,17,25,0.16,100,90,14319,90,0.14,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17392
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,I Love Playin' With Fire,789584,Jett,SOCAN,SOCA,Digital Internet,17,25,0.05,100,90,14319,90,0.05,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17393
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,I Love Playin' With Fire,789584,Jett,SOCAN,SOCA,Digital Internet,17,25,0.26,100,90,14319,90,0.23,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17394
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,I Love Playin' With Fire,789584,Jett,SOCAN,SOCA,TV,20,25,10.92,100,90,14319,90,9.83,RUNAWAYS - RUNAWAYS,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - RC,CAD,7188,17395
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,SOCAN,SOCA,Digital Internet,17,33.34,0.16,100,90,14320,90,0.14,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17489
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,SOCAN,SOCA,Digital Internet,17,33.34,0.22,100,90,14320,90,0.2,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17490
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,SOCAN,SOCA,Digital Internet,17,33.34,0.09,100,90,14320,90,0.08,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17491
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,SOCAN,SOCA,Digital Internet,17,33.34,0.07,100,90,14320,90,0.06,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17492
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,SOCAN,SOCA,TV,20,33.34,15.81,100,90,14320,90,14.23,RUNAWAYS - RUNAWAYS,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC - RC,CAD,7188,17493
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.06,100,90,14320,90,0.05,"Google, Inc",1,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12513
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.66,100,90,14320,90,0.59,"Google, Inc",20,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12514
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14320,90,0.05,"Google, Inc",101,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12515
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.15,100,90,14320,90,0.14,"Google, Inc",331,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12516
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.06,100,90,14320,90,0.05,"Google, Inc",1,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15349
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.55,100,90,14320,90,0.5,"Google, Inc",19,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15350
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14320,90,0.04,"Google, Inc",82,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15351
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.09,100,90,14320,90,0.08,"Google, Inc",181,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15352
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.49,100,90,14320,90,0.44,"Google, Inc",18,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13148
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.11,100,90,14320,90,0.1,"Google, Inc",261,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13149
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.57,100,90,14320,90,0.51,"Google, Inc",15,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12469
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.08,100,90,14320,90,0.07,"Google, Inc",184,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12470
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.16,100,90,14320,90,0.14,"Google, Inc",6,0,/,06/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7230,13674
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14320,90,0.01,"Google, Inc",19,0,/,06/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7230,13675
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.22,100,90,14320,90,0.2,"Google, Inc",510,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14786
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.13,100,90,14320,90,0.12,"Google, Inc",2,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14787
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.58,100,90,14320,90,0.52,"Google, Inc",14,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14788
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,I Want You,789587,Jett/Laguna/Richie,"Google, Inc.",GOOG,Mechanical,01,0,0.22,100,90,14320,90,0.2,"Google, Inc",7,0,/,12/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7237,11478
