"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT","THIRD_PARTY_NAME","THIRD_PARTY_AMOUNT"
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","XM","Satellite Radio",01-FEB-10,31-DEC-10,"CURRENT",.0939996133409254,"",
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","SiriusXM","Satellite Radio",01-JUN-12,31-JUL-12,"PRIOR",-15.35746426884187,"",
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","SiriusXM CABSAT","Cable Radio",01-JUN-12,31-AUG-12,"PRIOR",-.255928405753195,"",
"COLLABORATIONS","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","SiriusXM Webcasting","Webcasters",01-JUN-12,31-AUG-12,"PRIOR",-.612935039798208,"",
"COLLABORATIONS","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","CUMULUS_MEDIA_INC","Webcasters",01-OCT-12,30-NOV-12,"CURRENT",.412999410482107,"",
"COLLABORATIONS","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX FEAT. JERMAINE DUPRI AND JAGGED EDGE (THIS IS THE REMIX) (CLEAN VERSION)","SO SO DEF","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-SEP-12,28-FEB-13,"CURRENT",.11564335843326425,"",
"COLLABORATIONS","JAGGED EDGE/JERMAINE DUPRI/DA BRAT/R.O.C./LIL BOW WOW/TIGAH","WHERE THE PARTY AT","THE HITS","SONY URBAN MUSIC/COLUMBIA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-SEP-12,28-FEB-13,"CURRENT",.05328982462685374,"",
"COLLABORATIONS","LIL BOW WOW/JERMAINE DUPRI/DA BRAT","YOU KNOW ME","","SO SO DEF RECORDINGS","RHAPSODY","Webcasters",01-OCT-12,31-JAN-13,"CURRENT",.01809958255036689,"",
"COLLABORATIONS","LIL' KIM/DA BRAT/MISSY ELLIOTT","NOT TONIGHT","","ATLANTIC","Music Choice","Cable Radio",01-MAY-12,31-JUL-12,"PRIOR",-1.3158520437859184,"",
"COLLABORATIONS","LIL' KIM/MISSY ELLIOTT/DA BRAT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE SOUNDTRACK","TOMMY BOY","Music Choice","Cable Radio",01-NOV-12,31-JAN-13,"CURRENT",3.8318269937733,"",
"COLLABORATIONS","LIL' KIM/MISSY ELLIOTT/DA BRAT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE SOUNDTRACK","TOMMY BOY","Music Choice","Cable Radio",01-MAY-12,31-AUG-12,"PRIOR",7.86023988210268,"",
"COLLABORATIONS","MARIAH CAREY/DA BRAT/LUDACRIS/TWENTY TWO/SHAWNA","LOVERBOY  (REMIX)","THE REMIXES","COLUMBIA","RHAPSODY","Webcasters",01-JAN-12,30-SEP-12,"PRIOR",.03954761882765955,"",
"COLLABORATIONS","MARIAH CAREY/DA BRAT/MISSY ELLIOTT","HEARTBREAKER","RAINBOW","SONY MUSIC ENTERTAINMENT","NUTSIE_COM","Webcasters",01-APR-11,31-DEC-12,"CURRENT",.018934340139871429,"",
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY  (MR. DUPRI REMIX)","THE REMIXES","COLUMBIA","RHAPSODY","Webcasters",01-OCT-12,31-JAN-13,"CURRENT",.0653333386698367,"",
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY  (MR. DUPRI REMIX)","THE REMIXES","COLUMBIA","RHAPSODY","Webcasters",01-JAN-12,30-SEP-12,"PRIOR",.0979745022323597,"",
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY (MR. DUPRI MIX)","THE REMIXES","COLUMBIA","Music Choice","Cable Radio",01-NOV-12,31-JAN-13,"CURRENT",1.550391894123487,"",
"COLLABORATIONS","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY (MR. DUPRI MIX)","THE REMIXES","COLUMBIA","Music Choice","Cable Radio",01-MAY-12,31-AUG-12,"PRIOR",.015642197956784,"",
"COLLABORATIONS","MARIAH CAREY/LUDACRIS/DA BRAT","LOVERBOY","GLITTER","VIRGIN","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-SEP-12,28-FEB-13,"CURRENT",.02096712327239364,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","Batanga","Webcasters",01-OCT-12,28-FEB-13,"CURRENT",.01553850056982019,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","CUMULUS_MEDIA_INC","Webcasters",01-OCT-12,30-NOV-12,"CURRENT",.0666895697957938,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","ENTERCOM","Webcasters",01-JAN-12,31-JAN-12,"CURRENT",.0201666019763014,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","MTV","Webcasters",01-NOV-12,31-DEC-12,"CURRENT",.01781040300957423,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","NUTSIE_COM","Webcasters",01-APR-11,31-OCT-11,"CURRENT",.02083160445186414,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","RHAPSODY","Webcasters",01-OCT-12,28-FEB-13,"CURRENT",.879866140280769,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","SAGA COMMUNICATIONS_KSTZ","Webcasters",01-AUG-12,31-AUG-12,"CURRENT",.0837489485047667,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","WEST VIRGINIA RADIO CORP_WVAQ","Webcasters",01-NOV-12,31-DEC-12,"CURRENT",.0388193486140333,"",
"COLLABORATIONS","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","ZIMMER_RADIO_GROUP_MID_MO","Webcasters",01-JUN-12,31-JUL-12,"PRIOR",-.0463916808617641,"",
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-DEC-12,31-DEC-12,"CURRENT",.600221253990005,"",
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","ClearChannel","Webcasters",01-DEC-12,31-DEC-12,"CURRENT",.106517871169341,"",
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","MYXER_INC_MYXERSOCIALRADIO_COM","Webcasters",01-OCT-12,30-NOV-12,"CURRENT",.01229817500273948,"",
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","Music Choice","Cable Radio",01-NOV-12,31-JAN-13,"CURRENT",.81357593285614,"",
"COLLABORATIONS","MISSY 'MISDEMEANOR' ELLIOTT/DA BRAT","SOCK IT 2 ME","SUPA DUPA FLY","EASTWEST","SPOTIFY.COM - > Direct Licenses > WMG (1000007040)","Direct Licensing RO",01-JUL-12,31-DEC-12,"CURRENT",.1187462359895462,"",
"COLLABORATIONS","MISSY ELLIOTT & DA BRAT","SOCK IT 2 ME (AMENDED VERSION)","RESPECT M.E.","ELEKTRA RECORDS","SPOTIFY.COM - > Direct Licenses > WMG (1000007040)","Direct Licensing RO",01-JUL-12,31-DEC-12,"CURRENT",1.1829969207567108,"",
"COLLABORATIONS","MISSY ELLIOTT/DA BRAT/LIL' KIM","SOCK IT 2 ME (LP VERSION)","SUPA DUPA FLY","","SLACKER-DIRLIC-WARNER","Direct Licensing",01-OCT-12,31-JAN-13,"CURRENT",4.528786747651918,"",
"COLLABORATIONS","OMARION/DA BRAT","ICE BOX","ICE BOX","COLUMBIA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-SEP-12,28-FEB-13,"CURRENT",1.283483728025291,"",
"COLLABORATIONS","OMARION/DA BRAT","ICE BOX","ICE BOX","COLUMBIA","IMVU","Webcasters",01-OCT-12,31-DEC-12,"CURRENT",.05048662322791938,"",
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","CBS RADIO","Webcasters",01-DEC-12,31-DEC-12,"CURRENT",2.63406299202685,"",
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","Music Choice","Cable Radio",01-NOV-12,31-JAN-13,"CURRENT",2.093437938764118,"",
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","Pandora Non-Subscriber","Webcasters",01-DEC-12,28-FEB-13,"CURRENT",57.9704972313441,"",
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","Pandora Subscriber","Webcasters",01-DEC-12,28-FEB-13,"CURRENT",3.84739489445363,"",
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","RHAPSODY","Webcasters",01-DEC-12,28-FEB-13,"CURRENT",.020778634142300705,"",
"COLLABORATIONS","TOTAL/DA BRAT","NO ONE ELSE","TOTAL","BAD BOY RECORDS","Music Choice","Cable Radio",01-MAY-12,31-AUG-12,"PRIOR",1.20082344831696,"",
"Foreign Royalties","DA BRAT","","","","CPRA","Foreign Royalties",01-JAN-06,31-DEC-08,"CURRENT",36.390603163020537,"",
