"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_TITLE","RECORDING_ARTIST","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUN-16","30-JUN-16","4","1","Credit",".09007337625",".09238295",".09238295","",".09238295","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".4302012",".441232",".441232","",".441232","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-AUG-16","31-AUG-16","4","1","Credit",".34416096",".3529856",".3529856","",".3529856","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-SEP-16","30-SEP-16","4","1","Credit",".34012782375",".34884905",".34884905","",".34884905","STIM-NCB","N","NO","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","5006","Credit",".31156586175",".31955473",".3363734","",".3363734","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","96","Credit",".007081424555",".0072626075",".00764485","",".00764485","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","44175","Credit",".885130671305",".9078259375",".95560625","",".95560625","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","33708","Credit",".148702270805",".1525147575",".16054185","",".16054185","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","1682","Credit",".226593354",".23240344",".2446352","",".2446352","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","10114","Credit","1.451614056305","1.4888345375","1.56719425","","1.56719425","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","210","Credit",".007081424555",".0072626075",".00764485","",".00764485","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","4.37","37195","Credit","1.72069366418","1.7648136225","1.85769855","","1.85769855","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","30-SEP-16","30-SEP-16","4.37","1095","Credit",".601888978805",".6173216375",".64981225","",".64981225","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-MAY-16","31-MAY-16","4","1","Credit",".016132545",".0165462",".0165462","",".0165462","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUN-16","30-JUN-16","4","1","Credit",".016132545",".0165462",".0165462","",".0165462","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".04167574125",".04274435",".04274435","",".04274435","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-16","31-AUG-16","4","1","Credit",".0510863925",".0523963",".0523963","",".0523963","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","4","1","Credit",".03360946875",".03447125",".03447125","",".03447125","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-16","31-OCT-16","4","1","Credit",".048397635",".0496386",".0496386","",".0496386","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","4","1","Credit",".05511952875",".05653285",".05653285","",".05653285","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","4","1","Credit",".0994840275",".1020349",".1020349","",".1020349","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".0833514825",".0854887",".0854887","",".0854887","STIM-NCB","N","FI","","",
"AAGR55485","ABCH21738","APRA_NZ_P1701N_Q1 2017","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-JUL-16","30-SEP-16","4.37","15099","Credit",".68645075017008",".704051696265",".7411070487","",".7411070487","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JAN-16","31-JAN-16","4","1","Credit",".00134437875",".00137885",".00137885","",".00137885","STIM-NCB","N","NO","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607498","Right Now","Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Croucher, Jordan Ralph [AIP154939]; King, Akil C. [AIP51162]; Owens, Kyle [AIP51161]; Daniels, Jaramye Jael [AIP154940]; Furtado, Oscar Patricio [AIP154941]","Right Now","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","17.5","3277","Credit",".601888978805",".6173216375",".64981225","",".64981225","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUN-16","30-JUN-16","4","1","Credit",".09545089125",".09789835",".09789835","",".09789835","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".71386511625",".73216935",".73216935","",".73216935","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Overdose","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-AUG-16","31-AUG-16","4","1","Credit",".607659195",".6232402",".6232402","",".6232402","STIM-NCB","N","NO","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607498","Right Now","Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Croucher, Jordan Ralph [AIP154939]; King, Akil C. [AIP51162]; Owens, Kyle [AIP51161]; Daniels, Jaramye Jael [AIP154940]; Furtado, Oscar Patricio [AIP154941]","Right Now","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","30-SEP-16","30-SEP-16","17.5","1","Credit",".02124350918",".0217878225",".02293455","",".02293455","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH21738","APRA_NZ_P1701N_Q1 2017","AWK607498","Right Now","Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Croucher, Jordan Ralph [AIP154939]; King, Akil C. [AIP51162]; Owens, Kyle [AIP51161]; Daniels, Jaramye Jael [AIP154940]; Furtado, Oscar Patricio [AIP154941]","Right Now","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-JUL-16","30-SEP-16","17.5","1213","Credit",".21812442739425",".22371736143",".2354919594","",".2354919594","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK618318","Rock You","Garrett, Sean [AIP22107]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","Rock You","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","12.5","192","Credit",".02124350918",".0217878225",".02293455","",".02293455","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK618318","Rock You","Garrett, Sean [AIP22107]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","Rock You","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","30-SEP-16","30-SEP-16","12.5","6","Credit",".007081424555",".0072626075",".00764485","",".00764485","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618318","Rock You","Garrett, Sean [AIP22107]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","Rock You","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","12","1","Credit",".00403313625",".00413655",".00413655","",".00413655","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618318","Rock You","Garrett, Sean [AIP22107]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","Rock You","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-16","31-OCT-16","12","1","Credit",".005377515",".0055154",".0055154","",".0055154","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618318","Rock You","Garrett, Sean [AIP22107]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","Rock You","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","12","1","Credit",".00672189375",".00689425",".00689425","",".00689425","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618318","Rock You","Garrett, Sean [AIP22107]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","Rock You","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","12","1","Credit",".005377515",".0055154",".0055154","",".0055154","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-MAY-16","31-MAY-16","6","1","Credit",".0887289975",".0910041",".0910041","",".0910041","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUN-16","30-JUN-16","6","1","Credit",".09679527",".0992772",".0992772","",".0992772","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUL-16","31-JUL-16","6","1","Credit",".19762367625",".20269095",".20269095","",".20269095","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-16","31-AUG-16","6","1","Credit",".155947935",".1599466",".1599466","",".1599466","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","6","1","Credit",".17073610125",".17511395",".17511395","",".17511395","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","6","1","Credit",".489353865",".5019014",".5019014","",".5019014","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-16","31-OCT-16","6","1","Credit",".17208048",".1764928",".1764928","",".1764928","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","6","1","Credit",".09007337625",".09238295",".09238295","",".09238295","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR634","Estonia","","","","","","","01-JUL-16","31-JUL-16","6","1","Credit",".0618414225",".0634271",".0634271","",".0634271","STIM-NCB","N","EE","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-JUL-16","31-JUL-16","6","1","Credit",".18417988875",".18890245",".18890245","",".18890245","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-SEP-16","30-SEP-16","6","1","Credit",".14922604125",".15305235",".15305235","",".15305235","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-OCT-16","31-OCT-16","6","1","Credit",".0080662725",".0082731",".0082731","",".0082731","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR655","Iceland","","","","","","","01-JUL-16","31-JUL-16","6","1","Credit",".2016568125",".2068275",".2068275","",".2068275","STIM-NCB","N","IS","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608165","Seventeen","White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","Seventeen","","PERF","Making Available Right - Interactive","TERR672","Latvia","","","","","","","01-JUL-16","31-JUL-16","6","1","Credit",".0564639075",".0579117",".0579117","",".0579117","STIM-NCB","N","LV","","",
