,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
936,Me And My Girl,T9000192552,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,27,0.0123,Essex David,00070172307,201902A,
937,Me And My Girl,T9000192552,Alliance Rhapsody Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0006,Essex David,00070172307,201902A,
938,Midnight Train,T0104762595,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0046,Essex David,00070172307,201902A,
939,Midnight Train,T0104762595,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,71,0.0324,Essex David,00070172307,201902A,
940,Midnight Train,T0104762595,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,4,0.0037,Essex David,00070172307,201902A,
941,Midnight Train,T0104762595,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,9,0.0046,Essex David,00070172307,201902A,
942,Midnight Train,T0104762595,Alliance iTunes Sweden Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0084,Essex David,00070172307,201902A,
943,Midnight Train,T0104762595,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
944,Midnight Train,T0104762595,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0007,Essex David,00070172307,201902A,
945,Miss Sweetness,T0104607115,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0060,Essex David,00070172307,201902A,
946,Miss Sweetness,T0104607115,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,14,0.0096,Essex David,00070172307,201902A,
947,Miss Sweetness,T0104607115,Alliance Aspiro AB Sweden Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
948,Miss Sweetness,T0104607115,Alliance Aspiro AB France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
949,Miss Sweetness,T0104607115,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0013,Essex David,00070172307,201902A,
950,Miss Sweetness,T0104607115,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0009,Essex David,00070172307,201902A,
951,Miss Sweetness,T0104607115,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,12,0.0061,Essex David,00070172307,201902A,
952,Miss Sweetness,T0104607115,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
953,Miss Sweetness,T0104607115,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,5,0.0018,Essex David,00070172307,201902A,
954,Miss Sweetness,T0104607115,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
955,Moonlight Dancing,T0112931335,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,9,0.0062,Essex David,00070172307,201902A,
956,Moonlight Dancing,T0112931335,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,5,0.0033,Essex David,00070172307,201902A,
957,Moonlight Dancing,T0112931335,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,43,0.0215,Essex David,00070172307,201902A,
958,Moonlight Dancing,T0112931335,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,7,0.0048,Essex David,00070172307,201902A,
959,Moonlight Dancing,T0112931335,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,7,0.0012,Essex David,00070172307,201902A,
960,Moonlight Dancing,T0112931335,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,2,0.0004,Essex David,00070172307,201902A,
961,Moonlight Dancing,T0112931335,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,4,0.0023,Essex David,00070172307,201902A,
962,Moonlight Dancing,T0112931335,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
963,Moonlight Dancing,T0112931335,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0005,Essex David,00070172307,201902A,
964,No Substitute,005245BU,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,201902A,
965,No Substitute,005245BU,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,23,0.0121,Essex David,00070172307,201902A,
966,No Substitute,005245BU,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
967,No Substitutes,T0101841035,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0028,Essex David,00070172307,201902A,
968,No Substitutes,T0101841035,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,47,0.0195,Essex David,00070172307,201902A,
969,No Substitutes,T0101841035,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,16,0.0243,Essex David,00070172307,201902A,
970,No Substitutes,T0101841035,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,17,0.0085,Essex David,00070172307,201902A,
971,No Substitutes,T0101841035,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0005,Essex David,00070172307,201902A,
972,No Substitutes,T0101841035,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,8,0.0225,Essex David,00070172307,201902A,
973,No Substitutes,T0101841035,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
974,No Substitutes,T0101841035,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0008,Essex David,00070172307,201902A,
975,No Substitutes,T0101841035,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
976,Ocean Girl,T0104563098,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,Jeff Wayne,,,,,,37.50%,42,0.0146,Essex David,00070172307,201902A,
977,Ocean Girl,T0104563098,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,Jeff Wayne,,,,,,37.50%,5,0.0012,Essex David,00070172307,201902A,
978,Ocean Girl,T0104563098,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,Jeff Wayne,,,,,,37.50%,35,0.0165,Essex David,00070172307,201902A,
979,Ocean Girl,T0104563098,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,1,0.0001,Essex David,00070172307,201902A,
980,Ocean Girl,T0104563098,Alliance Aspiro AB Italy Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,2,0.0004,Essex David,00070172307,201902A,
981,Ocean Girl,T0104563098,Alliance Aspiro AB Sweden Limited Download / On Demand Streaming Service Singl,David Essex,Jeff Wayne,,,,,,37.50%,1,0.0003,Essex David,00070172307,201902A,
982,Ocean Girl,T0104563098,Alliance Aspiro AB France Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,1,0.0001,Essex David,00070172307,201902A,
983,Ocean Girl,T0104563098,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,Jeff Wayne,,,,,,37.50%,5,0.0073,Essex David,00070172307,201902A,
984,Ocean Girl,T0104563098,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,Jeff Wayne,,,,,,37.50%,39,0.0148,Essex David,00070172307,201902A,
985,Ocean Girl,T0104563098,Alliance Google United Kingdom Permanent Download Service Album,David Essex,Jeff Wayne,,,,,,37.50%,1,0.0053,Essex David,00070172307,201902A,
986,Ocean Girl,T0104563098,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,2,0.0004,Essex David,00070172307,201902A,
987,Ocean Girl,T0104563098,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,4,0.0016,Essex David,00070172307,201902A,
988,Ocean Girl,T0104563098,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,Jeff Wayne,,,,,,37.50%,6,0.0026,Essex David,00070172307,201902A,
989,Ocean Girl,T0104563098,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,Jeff Wayne,,,,,,37.50%,1,0.0040,Essex David,00070172307,201902A,
990,Ocean Girl,T0104563098,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,6,0.0004,Essex David,00070172307,201902A,
991,Ocean Girl,T0104563098,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,Jeff Wayne,,,,,,37.50%,3,0.0010,Essex David,00070172307,201902A,
992,Ocean Girl,T0104563098,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,Jeff Wayne,,,,,,37.50%,6,0.0014,Essex David,00070172307,201902A,
993,Oh Suburbia,133135GP,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0013,Essex David,00070172307,201902A,
994,Oh Suburbia,T0103771669,Alliance Amazon United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0059,Essex David,00070172307,201902A,
995,Olympic Dream,T0101226054,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,61,0.0418,Essex David,00070172307,201902A,
996,Olympic Dream,T0101226054,Alliance Apple Music Norway Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,15,0.0261,Essex David,00070172307,201902A,
997,Olympic Dream,T0101226054,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0018,Essex David,00070172307,201902A,
998,Olympic Dream,T0101226054,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,17,0.0041,Essex David,00070172307,201902A,
999,Olympic Dream,T0101226054,Alliance Google Ukraine Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6,0.0008,Essex David,00070172307,201902A,
1000,Olympic Dream,T0101226054,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0010,Essex David,00070172307,201902A,
1001,Olympic Dream,T0101226054,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1002,Olympic Dream,T0101226054,Alliance Google Czech Republic Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0011,Essex David,00070172307,201902A,
1003,Olympic Dream,T0101226054,Alliance Google Austria Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1004,On And On,T0101742828,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,,,,50.00%,8,0.0025,Essex David,00070172307,201902A,
1005,On And On,T0101742828,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,359,0.1676,Essex David,00070172307,201902A,
1006,On And On,T0101742828,Alliance Apple Music Ireland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,2,0.0012,Essex David,00070172307,201902A,
1007,On And On,T0101742828,Alliance Apple Music Malta Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,3,0.0002,Essex David,00070172307,201902A,
1008,On And On,T0101742828,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,340,0.1943,Essex David,00070172307,201902A,
1009,On And On,T0101742828,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,5,0.0012,Essex David,00070172307,201902A,
1010,On And On,T0101742828,Alliance Aspiro AB Poland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
1011,On And On,T0101742828,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1012,On And On,T0101742828,Alliance Aspiro AB France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
1013,On And On,T0101742828,Alliance Aspiro AB Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1014,On And On,T0101742828,Alliance Aspiro AB Sweden Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1015,On And On,T0101742828,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,42,0.0561,Essex David,00070172307,201902A,
1016,On And On,T0101742828,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0009,Essex David,00070172307,201902A,
1017,On And On,T0101742828,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0200,Essex David,00070172307,201902A,
1018,On And On,T0101742828,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,64,0.0326,Essex David,00070172307,201902A,
1019,On And On,T0101742828,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6,0.0016,Essex David,00070172307,201902A,
1020,On And On,T0101742828,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0006,Essex David,00070172307,201902A,
1021,On And On,T0101742828,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,2,0.0006,Essex David,00070172307,201902A,
1022,On And On,T0101742828,Alliance Google Malta Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1023,On And On,T0101742828,Alliance Google Poland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0008,Essex David,00070172307,201902A,
1024,On And On,T0101742828,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0005,Essex David,00070172307,201902A,
1025,On And On,T0101742828,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,11,0.0418,Essex David,00070172307,201902A,
1026,On And On,T0101742828,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,5,0.0015,Essex David,00070172307,201902A,
1027,On And On,T0101742828,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,7,0.0007,Essex David,00070172307,201902A,
1028,On And On,T0101742828,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,17,0.0056,Essex David,00070172307,201902A,
1029,On And On,T0101742828,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,6,0.0027,Essex David,00070172307,201902A,
1030,On My Bike,T0101871673,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,8,0.0063,Essex David,00070172307,201902A,
1031,On My Bike,T0101871673,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,30,0.0156,Essex David,00070172307,201902A,
1032,On My Bike,T0101871673,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
1033,On My Bike,T0101871673,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0050,Essex David,00070172307,201902A,
1034,One Day,T0101396104,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0025,Essex David,00070172307,201902A,
1035,One Day,T0101396104,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0012,Essex David,00070172307,201902A,
1036,Ooh Darling,T0104590795,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,15,0.0113,Essex David,00070172307,201902A,
1037,Ooh Darling,T0104590795,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0060,Essex David,00070172307,201902A,
1038,Ooh Darling,T0104590795,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,21,0.0123,Essex David,00070172307,201902A,
1039,Ooh Darling,T0104590795,Alliance Aspiro AB France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
1040,Ooh Darling,T0104590795,Alliance Aspiro AB Sweden Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,2,0.0005,Essex David,00070172307,201902A,
1041,Ooh Darling,T0104590795,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0013,Essex David,00070172307,201902A,
1042,Ooh Darling,T0104590795,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,28,0.0161,Essex David,00070172307,201902A,
1043,Ooh Darling,T0104590795,Alliance Google Portugal Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1044,Ooh Darling,T0104590795,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1045,Ooh Darling,T0104590795,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0011,Essex David,00070172307,201902A,
1046,Ooh Darling,T0104590795,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1047,Ooh La Baby Blonde,T0104806021,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0031,Essex David,00070172307,201902A,
1048,Ooh La Baby Blonde,T0104806021,Alliance Amazon United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0150,Essex David,00070172307,201902A,
1049,Ooh La Baby Blonde,T0104806021,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,35,0.0150,Essex David,00070172307,201902A,
1050,Ooh La Baby Blonde,T0104806021,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,10,0.0051,Essex David,00070172307,201902A,
1051,Ooh La Baby Blonde,T0104806021,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
1052,Ooh La Baby Blonde,T0104806021,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,12,0.0040,Essex David,00070172307,201902A,
1053,Out Of The Blue,T0101226043,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,35,0.0167,Essex David,00070172307,201902A,
1054,Out Of The Blue,T0101226043,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,10,0.0051,Essex David,00070172307,201902A,
1055,Out Of The Blue,T0101226043,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,201902A,
1056,Out Of The Blue,T0101226043,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0027,Essex David,00070172307,201902A,
1057,Out Of The Blue,T0101226043,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,13,0.0064,Essex David,00070172307,201902A,
1058,Out Of The Blue,T0101226043,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0031,Essex David,00070172307,201902A,
1059,Pick Up The Future,T0104133654,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0049,Essex David,00070172307,201902A,
1060,Pick Up The Future,T0104133654,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,48,0.0197,Essex David,00070172307,201902A,
1061,Pick Up The Future,T0104133654,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1062,Pick Up The Future,T0104133654,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0015,Essex David,00070172307,201902A,
1063,Pick Up The Future,T0104133654,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0005,Essex David,00070172307,201902A,
1064,Pick Up The Future,T0104133654,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
1065,Picture This Sky,T0101314446,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,445,0.2102,Essex David,00070172307,201902A,
1066,Picture This Sky,T0101314446,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,11,0.0074,Essex David,00070172307,201902A,
1067,Picture This Sky,T0101314446,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1068,Picture This Sky,T0101314446,Alliance Apple Music Denmark Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,3,0.0046,Essex David,00070172307,201902A,
1069,Picture This Sky,T0101314446,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,97,0.0666,Essex David,00070172307,201902A,
1070,Picture This Sky,T0101314446,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0006,Essex David,00070172307,201902A,
1071,Picture This Sky,T0101314446,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,4,0.0008,Essex David,00070172307,201902A,
1072,Picture This Sky,T0101314446,Alliance Aspiro AB Belgium Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1073,Picture This Sky,T0101314446,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,15,0.0199,Essex David,00070172307,201902A,
1074,Picture This Sky,T0101314446,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0009,Essex David,00070172307,201902A,
1075,Picture This Sky,T0101314446,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,30,0.0148,Essex David,00070172307,201902A,
1076,Picture This Sky,T0101314446,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1077,Picture This Sky,T0101314446,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0132,Essex David,00070172307,201902A,
1078,Picture This Sky,T0101314446,Alliance Google Ukraine Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,201902A,
1079,Picture This Sky,T0101314446,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
1080,Picture This Sky,T0101314446,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1081,Picture This Sky,T0101314446,Alliance Google Greece Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1082,Picture This Sky,T0101314446,Alliance Google Romania Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1083,Picture This Sky,T0101314446,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0064,Essex David,00070172307,201902A,
1084,Picture This Sky,T0101314446,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,4,0.0013,Essex David,00070172307,201902A,
1085,Picture This Sky,T0101314446,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,8,0.0036,Essex David,00070172307,201902A,
1086,Picture This Sky,T0101314446,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1087,Pretty Thing,T0110869209,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0057,Essex David,00070172307,201902A,
1088,Pretty Thing,T0110869209,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,266,0.1227,Essex David,00070172307,201902A,
1089,Pretty Thing,T0110869209,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,5,0.0033,Essex David,00070172307,201902A,
1090,Pretty Thing,T0110869209,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,62,0.0404,Essex David,00070172307,201902A,
1091,Pretty Thing,T0110869209,Alliance Aspiro AB Belgium Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
1092,Pretty Thing,T0110869209,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,20,0.0267,Essex David,00070172307,201902A,
1093,Pretty Thing,T0110869209,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0009,Essex David,00070172307,201902A,
1094,Pretty Thing,T0110869209,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,5,0.0322,Essex David,00070172307,201902A,
1095,Pretty Thing,T0110869209,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,34,0.0186,Essex David,00070172307,201902A,
1096,Pretty Thing,T0110869209,Alliance Google Estonia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1097,Pretty Thing,T0110869209,Alliance Google Portugal Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
1098,Pretty Thing,T0110869209,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6,0.0032,Essex David,00070172307,201902A,
