,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
1951,Rock On,T0101731763,ITV1 Tyne Tees Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Good Morning Britain (2019),50.00%,1,0.1200,Essex David,00070172307,2020041,
1952,Rock On,T0101731763,ITV1 Tyne Tees Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Lorraine (2019),50.00%,2,0.5100,Essex David,00070172307,2020041,
1953,Rock On,T0101731763,ITV1 Ulster Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Good Morning Britain (2019),50.00%,1,0.0600,Essex David,00070172307,2020041,
1954,Rock On,T0101731763,ITV1 Ulster Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Lorraine (2019),50.00%,2,0.2500,Essex David,00070172307,2020041,
1955,Rock On,T0101731763,ITV1 West Country Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Good Morning Britain (2019),50.00%,1,0.0500,Essex David,00070172307,2020041,
1956,Rock On,T0101731763,ITV1 West Country Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Lorraine (2019),50.00%,2,0.2000,Essex David,00070172307,2020041,
1957,Rock On,T0101731763,ITV1 Yorkshire Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Good Morning Britain (2019),50.00%,1,0.3000,Essex David,00070172307,2020041,
1958,Rock On,T0101731763,ITV1 Yorkshire Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Lorraine (2019),50.00%,2,1.2300,Essex David,00070172307,2020041,
1959,Rock On,T0101731763,Itv3 (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Comedy Years,50.00%,4,0.0300,Essex David,00070172307,2020041,
1960,Rock On,T0101731763,Jukeboxes Soundnet,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2436,17.7000,Essex David,00070172307,2020041,
1961,Rock On,T0101731763,MSB2B - A.V. Technical Services Ltd - Online - Audit,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,249,0.3200,Essex David,00070172307,2020041,
1962,Rock On,T0101731763,MSB2B - Ambie Media Ltd Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,459,0.0200,Essex David,00070172307,2020041,
1963,Rock On,T0101731763,MSB2B - C Burn Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,233,0.1000,Essex David,00070172307,2020041,
1964,Rock On,T0101731763,MSB2B - Jaybox Ltd Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,7,0.0500,Essex David,00070172307,2020041,
1965,Rock On,T0101731763,MSB2B - The Yaboo Company Ltd - Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,3,0.1800,Essex David,00070172307,2020041,
1966,Rock On,T0101731763,MSB2B - YCD Multimedia Ltd - Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,62,1.7400,Essex David,00070172307,2020041,
1967,Rock On,T0101731763,Radio Jackie High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0900,Essex David,00070172307,2020041,
1968,Rock On,T0101731763,Real XS - Manchester Non Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0100,Essex David,00070172307,2020041,
1969,Rock On,T0101731763,Sky Atlantic Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,The Sopranos,50.00%,1,0.2000,Essex David,00070172307,2020041,
1970,Rock On,T0101731763,Small & Community Radio Services,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Analogy,50.00%,,0.2300,Essex David,00070172307,2020041,
1971,Rock On,T0101731763,Soho Radio,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,43,0.0100,Essex David,00070172307,2020041,
1972,Rock On,T0101731763,Syfy Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Devils Rejects,50.00%,2,0.9600,Essex David,00070172307,2020041,
1973,Rock On,T0101731763,Syfy Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Devils Rejects,50.00%,1,0.2600,Essex David,00070172307,2020041,
1974,Rock On,T0101731763,The Sun Newspaper,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Rock On,50.00%,43,0.0100,Essex David,00070172307,2020041,
1975,Rock On,T0101731763,TV3 Puls Denmark (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,21/02/2018 , 21/02/2018,Jamie's Dreamschool,50.00%,6,0.6000,Essex David,00070172307,2020041,
1976,Rock On,T0101731763,Uk Concerts And Stage Shows 2018,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,20/10/2018 , 20/10/2018,"O2 Academy Sheffield, Sheffield, S1 2pn",50.00%,,2.2200,Essex David,00070172307,2020041,
1977,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,05/04/2019 , 05/04/2019,First Direct Arena Leeds,50.00%,,31.2300,Essex David,00070172307,2020041,
1978,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,09/04/2019 , 09/04/2019,Utilita Arena,50.00%,,19.0900,Essex David,00070172307,2020041,
1979,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,10/04/2019 , 10/04/2019,Motorpoint Arena Nottingham,50.00%,,18.4000,Essex David,00070172307,2020041,
1980,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,11/04/2019 , 11/04/2019,The Sse Arena Wembley,50.00%,,22.2000,Essex David,00070172307,2020041,
1981,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,12/04/2019 , 12/04/2019,"Resorts World Arena, Birmingham",50.00%,,22.9400,Essex David,00070172307,2020041,
1982,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,13/04/2019 , 13/04/2019,M&S Bank Arena Liverpool,50.00%,,16.9200,Essex David,00070172307,2020041,
1983,Rock On,T0101731763,UK Concerts and Stage Shows 2019,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,14/04/2019 , 14/04/2019,Bournemouth International Centre,50.00%,,22.1100,Essex David,00070172307,2020041,
1984,Rock On,T0101731763,UK General Recorded (Pubs),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/12/2019,Analogy,50.00%,,7.7800,Essex David,00070172307,2020041,
1985,Rock On,T0101731763,UK General Recorded (Restaurants & Cafes),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/12/2019,Analogy,50.00%,,17.7900,Essex David,00070172307,2020041,
1986,Rock On,T0101731763,UK General Recorded (Shops),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/12/2019,Analogy,50.00%,,3.2100,Essex David,00070172307,2020041,
1987,Rock On,T0101731763,UK General Recorded (Shops: Christmas),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/12/2019,Analogy,50.00%,,1.3800,Essex David,00070172307,2020041,
1988,Rock On,T0101731763,UK Live (Major Individual Events)>£5434.78,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,06/04/2019 , 06/04/2019,Motorpoint Arena Cardiff,50.00%,,36.0500,Essex David,00070172307,2020041,
1989,Rock On,T0101731763,Virgin Radio UK  High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,15/10/2019 , 15/10/2019,,50.00%,1,3.0000,Essex David,00070172307,2020041,
1990,Rock On,T0101731763,Wave 105 High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,09/10/2019 , 09/10/2019,,50.00%,1,1.6400,Essex David,00070172307,2020041,
1991,Rock On,T0101731763,Argentinian (SADAIC) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/02/2019 , 01/12/2019,,50.00%,,0.2000,Essex David,00070172307,2020041,
1992,Rock On,T0101731763,Argentinian (SADAIC) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/02/2019 , 01/08/2019,DECRETO 5146,50.00%,,0.0400,Essex David,00070172307,2020041,
1993,Rock On,T0101731763,Argentinian (SADAIC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/02/2019 , 01/08/2019,IDEAS MUSICALES,50.00%,,0.0200,Essex David,00070172307,2020041,
1994,Rock On,T0101731763,Argentinian (SADAIC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/02/2019 , 01/08/2019,SPOTIFY AB,50.00%,,0.1600,Essex David,00070172307,2020041,
1995,Rock On,T0101731763,Argentinian (SADAIC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/02/2019 , 01/12/2019,APPLE INC,50.00%,,0.0400,Essex David,00070172307,2020041,
1996,Rock On,T0101731763,Argentinian (SADAIC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/05/2019 , 01/12/2019,GOOGLE INC,50.00%,,0.0200,Essex David,00070172307,2020041,
1997,Rock On,T0101731763,Argentinian (SADAIC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/05/2019 , 01/12/2019,SPOTIFY,50.00%,,0.0600,Essex David,00070172307,2020041,
1998,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,ONLINE AU-YTUBE GE [DISAG][PTS,50.00%,,2.1400,Essex David,00070172307,2020041,
1999,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Sisters (Aust) VIDEO ON DEMAND AU-NETFLIX,50.00%,,2.1200,Essex David,00070172307,2020041,
2000,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,STREAMING AU-OTHER [APPLE-ANAL,50.00%,,0.0100,Essex David,00070172307,2020041,
2001,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,ONLINE AU-FREEGAL DOWNLOADS [P,50.00%,,0.0800,Essex David,00070172307,2020041,
2002,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,STREAMING AU-APPLE MUSIC [DISA,50.00%,,5.8400,Essex David,00070172307,2020041,
2003,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,AUST DOWNLOAD (AMCOS TRANSFER),50.00%,,1.7400,Essex David,00070172307,2020041,
2004,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Six Feet Under VIDEO ON DEMAND-FILM/TV SAL,50.00%,,0.0500,Essex David,00070172307,2020041,
2005,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Vampire Diaries VIDEOS ON DEMAND AU - N,50.00%,,0.0500,Essex David,00070172307,2020041,
2006,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Dick VIDEO ON DEMAND AU-YOUTUBE SAL,50.00%,,0.0100,Essex David,00070172307,2020041,
2007,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,STREAMING AU-GOOGLE PLAY [DISA,50.00%,,0.6300,Essex David,00070172307,2020041,
2008,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Baywatch VIDEO ON DEMAND AU-AMAZON STAL,50.00%,,0.0300,Essex David,00070172307,2020041,
2009,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Sopranos VIDEO ON DEMAND - FILM & TV SA,50.00%,,0.2500,Essex David,00070172307,2020041,
2010,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,ONLINE AU-YTUBE MU [DISAG][PTS,50.00%,,1.2900,Essex David,00070172307,2020041,
2011,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,STREAMING AU-OTHER [SPOTIFY-AN,50.00%,,0.0300,Essex David,00070172307,2020041,
2012,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,STREAMING NZ-APPLE MUSIC [DISA,50.00%,,0.1800,Essex David,00070172307,2020041,
2013,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Csi Crime Scene Investigation VIDEO ON DEMAND,50.00%,,0.0500,Essex David,00070172307,2020041,
2014,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Vampire Diaries VIDEO ON DEMAND AU-NET,50.00%,,1.1900,Essex David,00070172307,2020041,
2015,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,STREAMING AU-SPOTIFY [DISAGGRE,50.00%,,7.6600,Essex David,00070172307,2020041,
2016,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Six Feet Under VIDEOS ON DEMAND AU-NON AP,50.00%,,0.0200,Essex David,00070172307,2020041,
2017,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,ONLINE AU-FREEGAL STREAMING [P,50.00%,,0.0200,Essex David,00070172307,2020041,
2018,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Baywatch VIDEO ON DEMAND AU-AMAZON PRIM,50.00%,,0.0600,Essex David,00070172307,2020041,
2019,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Devils Rejects VIDEO ON DEMAND AU-YOUTUBE,50.00%,,0.0400,Essex David,00070172307,2020041,
2020,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Devils Rejects VIDEO ON DEMAND AU-YOUTUBE,50.00%,,0.0400,Essex David,00070172307,2020041,
2021,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Csi Crime Scene Investigation VIDEO ON DEMAND,50.00%,,0.0300,Essex David,00070172307,2020041,
2022,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Sopranos VIDEOS ON DEMAND AU - NON AP,50.00%,,0.0900,Essex David,00070172307,2020041,
2023,Rock On,T0101731763,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Vampire Diaries VIDEO ON DEMAND - FILM &,50.00%,,0.1400,Essex David,00070172307,2020041,
2024,Rock On,T0101731763,Australian (APRA) Films,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Sopranos VIRGIN AIRLINES - VIDEO,50.00%,,0.2400,Essex David,00070172307,2020041,
2025,Rock On,T0101731763,Australian (APRA) Films,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,The Sopranos FOXTEL BOXSETS,50.00%,,0.2200,Essex David,00070172307,2020041,
2026,Rock On,T0101731763,Australian (APRA) Films,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Rockwiz SBS2-VICELAND (DIGITAL TV) (AU,50.00%,,0.3800,Essex David,00070172307,2020041,
2027,Rock On,T0101731763,Australian (APRA) Films,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,Six Feet Under VIRGIN AIRLINES - VIDEO,50.00%,,1.2400,Essex David,00070172307,2020041,
2028,Rock On,T0101731763,Australian (APRA) Films,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,"Six Feet Under SHOWCASE (FOXTEL, OV, AUSTA",50.00%,,1.0900,Essex David,00070172307,2020041,
2029,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,DISCO (COPY MUSIC MAX),50.00%,,0.1500,Essex David,00070172307,2020041,
2030,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,3ML,50.00%,,0.2800,Essex David,00070172307,2020041,
2031,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4SS,50.00%,,0.7800,Essex David,00070172307,2020041,
2032,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2WG,50.00%,,1.0400,Essex David,00070172307,2020041,
2033,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,RADIO COMMERCIAL AU-6TZ [CENSU,50.00%,,2.9600,Essex David,00070172307,2020041,
2034,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4GR,50.00%,,1.1500,Essex David,00070172307,2020041,
2035,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,5AU,50.00%,,0.1700,Essex David,00070172307,2020041,
2036,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,3NE,50.00%,,0.1600,Essex David,00070172307,2020041,
2037,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2RG,50.00%,,0.7900,Essex David,00070172307,2020041,
2038,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,BACKGROUND MUSIC AU-APPLE [ANA,50.00%,,0.1700,Essex David,00070172307,2020041,
2039,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4ZR,50.00%,,0.1200,Essex David,00070172307,2020041,
2040,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4RGR,50.00%,,2.0900,Essex David,00070172307,2020041,
2041,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4QFM,50.00%,,0.5100,Essex David,00070172307,2020041,
2042,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4GC,50.00%,,0.0900,Essex David,00070172307,2020041,
2043,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,BACKGROUND MUSIC AU-SPOTIFY [A,50.00%,,0.7100,Essex David,00070172307,2020041,
2044,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,RADIO COMMERCIAL AU-6MD [CENSU,50.00%,,0.2900,Essex David,00070172307,2020041,
2045,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2MG,50.00%,,0.0300,Essex David,00070172307,2020041,
2046,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,RADIO COMMERCIAL AU-6VA [CENSU,50.00%,,0.8200,Essex David,00070172307,2020041,
2047,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4LM,50.00%,,0.1200,Essex David,00070172307,2020041,
2048,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2XL,50.00%,,0.6000,Essex David,00070172307,2020041,
2049,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,RADIO COMMERCIAL AU-6AM [CENSU,50.00%,,0.4100,Essex David,00070172307,2020041,
2050,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,3GG,50.00%,,1.0200,Essex David,00070172307,2020041,
2051,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2GN,50.00%,,0.7600,Essex David,00070172307,2020041,
2052,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,7AD,50.00%,,0.5600,Essex David,00070172307,2020041,
2053,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4HI,50.00%,,0.1200,Essex David,00070172307,2020041,
2054,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,7SD,50.00%,,0.0100,Essex David,00070172307,2020041,
2055,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,3GV,50.00%,,0.0800,Essex David,00070172307,2020041,
2056,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,RADIO COMMERCIAL AU-6WB [CENSU,50.00%,,0.2300,Essex David,00070172307,2020041,
2057,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,FOXTEL DIGITAL RADIO,50.00%,,0.2500,Essex David,00070172307,2020041,
2058,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,8HA,50.00%,,0.2700,Essex David,00070172307,2020041,
2059,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,8EZY,50.00%,,0.6400,Essex David,00070172307,2020041,
2060,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2PK,50.00%,,0.0200,Essex David,00070172307,2020041,
2061,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,6LN,50.00%,,0.0900,Essex David,00070172307,2020041,
2062,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,5CS,50.00%,,0.1900,Essex David,00070172307,2020041,
2063,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2QN,50.00%,,0.0700,Essex David,00070172307,2020041,
2064,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,6KG,50.00%,,0.9400,Essex David,00070172307,2020041,
2065,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,AUSTRALIAN PUBLIC RADIO,50.00%,,10.1700,Essex David,00070172307,2020041,
2066,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,7XS,50.00%,,0.0300,Essex David,00070172307,2020041,
2067,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,5CC,50.00%,,0.4400,Essex David,00070172307,2020041,
2068,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,2CA,50.00%,,2.3100,Essex David,00070172307,2020041,
2069,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4EL (PKA 4CAA),50.00%,,0.1700,Essex David,00070172307,2020041,
2070,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,4BU,50.00%,,0.1500,Essex David,00070172307,2020041,
2071,Rock On,T0101731763,Australian (APRA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,3EL,50.00%,,0.1700,Essex David,00070172307,2020041,
